"","mean","se_mean","sd","2.5%","50%","97.5%","n_eff","Rhat","CU"
"alpha_dev[8]3",0.0628301023511312,0.0125270859442766,0.783376016210953,-1.5252458733023,0.0911575248221177,1.49853265303913,3910.5732770688,0.999312320949311,"NorthernYukonR.andtribs."
"alpha_dev[9]3",-0.710338225271228,0.0116099670630042,0.764627181367378,-2.16533278849454,-0.722559084243672,0.818376131403916,4337.48004351167,0.999242059763034,"NorthernYukonR.andtribs."
"alpha_dev[10]3",-0.0999165520423768,0.0112551881306177,0.780230260710127,-1.65813424500052,-0.0947199591101248,1.40802050596971,4805.51639172602,0.999949813503113,"NorthernYukonR.andtribs."
"alpha_dev[11]3",0.522969779449512,0.010464261753987,0.748070079990751,-0.953799254651107,0.53429707396327,1.99841569451976,5110.5469290236,0.999512209687009,"NorthernYukonR.andtribs."
"alpha_dev[12]3",1.00872968425011,0.0122773633638332,0.756213869172272,-0.593248388655839,1.04299714816395,2.34922879810763,3793.84040324662,0.999592057437511,"NorthernYukonR.andtribs."
"alpha_dev[13]3",0.324313796628475,0.01051100570724,0.743322704180839,-1.18674663143213,0.334246948068238,1.80861841211622,5001.10822128235,0.999605332798065,"NorthernYukonR.andtribs."
"alpha_dev[14]3",-0.402458520428635,0.0106486564808695,0.752906818329499,-1.83337125634335,-0.408100622688649,1.11787276811411,4999.11152924242,0.999264835373649,"NorthernYukonR.andtribs."
"alpha_dev[15]3",-0.192377311572898,0.0102313130033399,0.731826454397379,-1.70734989146088,-0.173284110418063,1.22793713724481,5116.27013496335,1.00052914074526,"NorthernYukonR.andtribs."
"alpha_dev[16]3",-0.493830862118092,0.0103853068966769,0.751931547888649,-2.000754793318,-0.490970420058322,0.996157974737113,5242.2525898731,0.999707859633809,"NorthernYukonR.andtribs."
"alpha_dev[17]3",-0.964179329239986,0.0105594740079288,0.740052036666554,-2.36956074890065,-0.983877336847495,0.537870089212552,4911.79174985682,0.999742080138938,"NorthernYukonR.andtribs."
"alpha_dev[18]3",0.263968715739767,0.0179239855377229,0.857811434108752,-1.49037567978784,0.26963430024114,1.84730135708918,2290.41664952429,1.00032427673712,"NorthernYukonR.andtribs."
"alpha_dev[19]3",-1.2214984650529,0.0111703545450453,0.782223856055683,-2.73653695460034,-1.23802528402811,0.306850061615931,4903.74861080983,0.999813832993638,"NorthernYukonR.andtribs."
"alpha_dev[20]3",-0.387371445870729,0.0120511693485944,0.774832701732984,-1.98181976057004,-0.366045273622762,1.07887024543222,4133.87656549964,0.999863464276429,"NorthernYukonR.andtribs."
"alpha_dev[21]3",-0.616631831662308,0.0100215733080784,0.740680644006775,-2.09705061706917,-0.590778777467601,0.771813643706203,5462.48397132878,0.999952927167033,"NorthernYukonR.andtribs."
"alpha_dev[22]3",-0.765827154992308,0.00992560367876069,0.770942576272942,-2.28201048883645,-0.756658602240532,0.790896715215222,6032.9566017337,1.00082953708243,"NorthernYukonR.andtribs."
"alpha_dev[23]3",-0.384515314363054,0.0101213394377287,0.751107476770398,-1.86983153243909,-0.403419409780023,1.08217835834161,5507.16629001754,0.999073545885222,"NorthernYukonR.andtribs."
"alpha_dev[24]3",0.499656324972491,0.0113993719758985,0.752823058972694,-1.0683407828868,0.508977491169046,1.92044629500939,4361.38047697499,1.00051022439771,"NorthernYukonR.andtribs."
"alpha_dev[25]3",0.30536310726637,0.00980592431874997,0.763826635621395,-1.19145587307131,0.3061296784432,1.79351184506648,6067.53825622729,0.999339906860245,"NorthernYukonR.andtribs."
"alpha_dev[26]3",0.895840139562223,0.013950573025577,0.772791765930888,-0.692963559188505,0.932300532612829,2.34544572643663,3068.60422367692,1.00008432662602,"NorthernYukonR.andtribs."
"alpha_dev[27]3",-0.166239191045127,0.00992931556557505,0.754222448007078,-1.66970091334344,-0.154708362630133,1.31894300188509,5769.79365545346,0.999194739208524,"NorthernYukonR.andtribs."
"alpha_dev[28]3",-0.468709986940519,0.0110094385985522,0.780653107757927,-2.06708729657211,-0.463050137496962,1.03854093995368,5027.89082136438,0.999366633891017,"NorthernYukonR.andtribs."
"alpha_dev[29]3",-1.0504453380608,0.0103642047043374,0.767561404524582,-2.61399365804294,-1.05538117247327,0.41283859499869,5484.71787878746,0.999347568031951,"NorthernYukonR.andtribs."
"alpha_dev[30]3",-1.06855955339617,0.0100662901718672,0.724326877668818,-2.54770757071527,-1.05262909525963,0.337755290588625,5177.6216466441,0.999460086911134,"NorthernYukonR.andtribs."
"alpha_dev[31]3",-0.972092252317011,0.00946838216584383,0.745483697517313,-2.41541798038238,-0.961677543661367,0.503175460874958,6199.04435376289,0.99915302793891,"NorthernYukonR.andtribs."
"alpha_dev[32]3",-0.565208616632015,0.0105051950523745,0.750281201390117,-2.06040829171557,-0.55924728682144,0.917888787529995,5100.81872169567,0.99932863761018,"NorthernYukonR.andtribs."
"alpha_dev[33]3",0.763064565114023,0.0135051179846362,0.785252940543826,-0.91159352712038,0.803664861190782,2.23009930018016,3380.82255765561,0.999990399228335,"NorthernYukonR.andtribs."
"alpha_dev[34]3",0.739597148646237,0.0121092872417006,0.825692062601917,-0.836537670638615,0.745284858823117,2.33362072613774,4649.42297381722,0.999111283239958,"NorthernYukonR.andtribs."
"alpha_dev[35]3",0.267550610084851,0.0123644049845201,0.925910219066741,-1.56153599145425,0.289145316169435,2.04460813080506,5607.78444457971,1.00008065189546,"NorthernYukonR.andtribs."
"alpha_dev[36]3",0.00677990999719091,0.0105511387302919,0.997308961566177,-1.96319156224528,0.0237032454397607,1.97905034428349,8934.30504093914,0.999205810894829,"NorthernYukonR.andtribs."
"alpha_dev[37]3",0.00610113645115199,0.0108009680927699,0.987939033093759,-1.91710765479161,0.00369128908759868,1.9755763020635,8366.32869179723,0.999197471883255,"NorthernYukonR.andtribs."
"alpha_dev[38]3",-0.0225244215139203,0.0108974319506102,0.977567407830421,-1.93491565841401,-0.00993651853374781,1.9178511014466,8047.20557467996,0.999504579476717,"NorthernYukonR.andtribs."
"alpha_dev[39]3",0.00401864341751709,0.0114239828570309,0.970213442757838,-1.8923686172051,0.0180440488523342,1.90856674203483,7212.72692291701,0.999678373438001,"NorthernYukonR.andtribs."
"alpha_dev[40]3",0.0139126021792666,0.00996052165007052,0.993818739162809,-1.96264534531203,0.0227603535668107,1.99230196993042,9955.20471835081,0.999547889877594,"NorthernYukonR.andtribs."
"ln_alpha[1]4",2.10031869949611,0.00639296204442896,0.304827145945901,1.49761736223549,2.10372418385225,2.68211343522618,2273.54224202779,0.999881745355205,"Pelly"
"ln_alpha[2]4",2.11570780121176,0.00703787540450598,0.297871908420145,1.52699698513893,2.12359574941948,2.69937962681821,1791.33143752704,1.00189986797007,"Pelly"
"ln_alpha[3]4",1.88640374810747,0.00609672564728949,0.299345958809208,1.30418694889479,1.88946427003488,2.47297027151464,2410.75732276243,0.999502063958715,"Pelly"
"ln_alpha[4]4",1.84244131887003,0.00620785230399808,0.310766315449658,1.22046587268837,1.84464391748827,2.45289205129234,2506.0234231018,1.00017829942574,"Pelly"
"ln_alpha[5]4",1.85630912633619,0.0074025257060422,0.335348812149716,1.18177497834314,1.86228079579215,2.50458746199509,2052.26621776604,1.00064210433334,"Pelly"
"ln_alpha[6]4",1.64739721095965,0.00819893383252373,0.383246262696379,0.891509990316305,1.64097820309225,2.40954145524735,2184.94794054373,0.999923700329014,"Pelly"
"ln_alpha[7]4",1.62572634694669,0.00647641106454362,0.323198022107664,0.988464598766125,1.63344107115061,2.25281008919629,2490.39695413655,0.99970068396695,"Pelly"
"ln_alpha[8]4",1.29920268783479,0.00593684687572206,0.306951037490755,0.707980133473543,1.29636437729041,1.9115766589922,2673.16961453167,0.99963040137236,"Pelly"
"ln_alpha[9]4",1.35139338359009,0.00498350497730405,0.279794803082728,0.810586600586943,1.34807670901086,1.91231771299829,3152.16900659246,0.999908732732394,"Pelly"
"ln_alpha[10]4",1.19990126645022,0.00550266629403397,0.283121807292752,0.646280042710539,1.1996794355649,1.76508659122162,2647.28251819588,0.99999051191307,"Pelly"
"ln_alpha[11]4",1.27052503604656,0.00491140572798689,0.27156515623685,0.735614911620757,1.26736912063582,1.81317629485722,3057.28881433967,0.99978483716327,"Pelly"
"ln_alpha[12]4",1.35888284426255,0.00523055067336163,0.269331921840099,0.83697862339396,1.36252008480846,1.89389788984485,2651.43406888656,0.999781467720464,"Pelly"
"ln_alpha[13]4",1.65684334095594,0.00538813426336197,0.268178103167222,1.13294506248603,1.65674147329753,2.1899885727515,2477.24985222995,0.999650784600664,"Pelly"
"ln_alpha[14]4",1.7701615664396,0.00547908848919658,0.271703850132919,1.22721890872055,1.76965319593185,2.30628023028166,2459.09301450057,1.0003336154551,"Pelly"
"ln_alpha[15]4",1.65199051688367,0.00414271343762933,0.247436364137111,1.16885017597506,1.6476698871474,2.14954130553193,3567.44482415413,1.0000744622047,"Pelly"
"ln_alpha[16]4",1.6126884641006,0.00426378114217949,0.248935453872988,1.12796463778344,1.61073852160188,2.11981789288738,3408.6601173713,1.0005481070475,"Pelly"
"ln_alpha[17]4",1.54672667154634,0.00549916239580653,0.2668230365821,1.01546032446939,1.5502923752439,2.0639731581433,2354.25528840711,1.00105003081442,"Pelly"
"ln_alpha[18]4",1.29789813532339,0.00530874348316319,0.27684552524579,0.773959519724816,1.29080347375975,1.85062308947155,2719.5154768684,1.00003885861297,"Pelly"
"ln_alpha[19]4",1.32880877736063,0.00651722343371978,0.317549876429431,0.693490285747996,1.32423251215929,1.94862561228658,2374.09818123869,1.00026745588903,"Pelly"
"ln_alpha[20]4",1.16514007078544,0.00592735654870436,0.302034040048584,0.574216753359647,1.15456564228912,1.76479394000243,2596.50808596342,0.999756864893471,"Pelly"
"ln_alpha[21]4",1.14425330332423,0.00565224309686153,0.282916549784543,0.608300431371245,1.14197615709467,1.71096219603466,2505.38828328123,0.999936028669236,"Pelly"
"ln_alpha[22]4",1.04079669752771,0.00534859063076604,0.276749820647174,0.505314351989935,1.03045395076708,1.59667128696537,2677.29346378496,1.00040288260925,"Pelly"
"ln_alpha[23]4",1.06103872868921,0.00470013648795507,0.258874509396649,0.561004700482872,1.0566504176011,1.59052174721349,3033.59526918171,1.00048944035945,"Pelly"
"ln_alpha[24]4",1.0256312608981,0.00420326078743023,0.247003654632532,0.539551119643802,1.02385958546656,1.52196457261612,3453.29822696328,0.999941566141276,"Pelly"
"ln_alpha[25]4",1.02621611425551,0.00555947270113749,0.274439835419036,0.487546063391703,1.02544045964709,1.57647963554301,2436.84045713457,1.00039111123232,"Pelly"
"ln_alpha[26]4",1.01738954573893,0.00455115162210549,0.256686344645661,0.521103090601,1.00942107080062,1.52088769026909,3180.99452944764,1.00004768372384,"Pelly"
"ln_alpha[27]4",1.13126030874393,0.00536366388122658,0.265981930720966,0.599152040776158,1.13412847529403,1.65402948940546,2459.12813815716,0.999837657792326,"Pelly"
"ln_alpha[28]4",0.996322498622164,0.00535698615410541,0.261110315019588,0.472176479950396,0.999830559583746,1.50325804772472,2375.78430907548,1.0011289186943,"Pelly"
"ln_alpha[29]4",0.78487342884582,0.00484098255255703,0.266116891247453,0.249854140118121,0.788275361141751,1.30394444022531,3021.88440930435,1.00044565606233,"Pelly"
"ln_alpha[30]4",0.715392180196323,0.00595006809980082,0.278601010949251,0.167848147069965,0.718886399023579,1.26094381179431,2192.40863190291,1.00184215668002,"Pelly"
"ln_alpha[31]4",0.371927136283202,0.00632060277692374,0.299571329808556,-0.193293993580152,0.360962112861367,0.97093702405663,2246.38142479277,1.00070325081782,"Pelly"
"ln_alpha[32]4",-0.116056063317271,0.00608364444992028,0.301262916829995,-0.703461785517758,-0.118643351280697,0.502054250371901,2452.24413472576,0.999792710570424,"Pelly"
"ln_alpha[33]4",-0.569637439167747,0.00813865810230388,0.325311546001358,-1.19616576681298,-0.581641809261541,0.0915636540678167,1597.69305033826,0.999682683045047,"Pelly"
"ln_alpha[34]4",-0.576825213943628,0.00622119747324182,0.299230135090238,-1.13235068531055,-0.586964139155028,0.045621446787059,2313.46366771239,1.0007143403289,"Pelly"
"ln_alpha[35]4",-0.518844185882151,0.00623648357998669,0.317341747382086,-1.12513559987142,-0.526229436972337,0.146898757302408,2589.25516403524,1.0006379667402,"Pelly"
"ln_alpha[36]4",-0.51197707072204,0.00806422908199006,0.40426107000489,-1.30345709674683,-0.515022312597792,0.303229527228712,2513.03264135143,1.00017044039148,"Pelly"
"ln_alpha[37]4",-0.51474466210682,0.00874803022507343,0.505386882002943,-1.52787361635837,-0.50639718549837,0.456117422678979,3337.54692356232,1.00028302158285,"Pelly"
"ln_alpha[38]4",-0.521165208012164,0.00951701399287401,0.580792084477253,-1.6920048829562,-0.504102673739368,0.586078610133176,3724.25973699608,1.00083286194298,"Pelly"
"ln_alpha[39]4",-0.519696994091412,0.0104666571088037,0.657931825091994,-1.83643118853196,-0.498902337361168,0.752767563003509,3951.35268512209,1.00041918646863,"Pelly"
"ln_alpha[40]4",-0.519911492181429,0.0111474349993397,0.728228583212627,-1.96307135294366,-0.510886052866743,0.860991894242113,4267.61806601893,1.0005456207493,"Pelly"
"beta4",7.49034089030721e-05,4.16378314936905e-07,1.79038888108832e-05,4.1841003873088e-05,7.41863119849018e-05,0.000111954494195855,1848.92177653096,1.00028475600461,"Pelly"
"pi[1]4",0.0859502275868474,0.000280733815232817,0.0113326705599741,0.0647861914287701,0.0858544140512,0.108742583196298,1629.57769786923,1.00157981302321,"Pelly"
"pi[2]4",0.350920697797754,0.000364483562416252,0.0210288002808789,0.308925922763135,0.35081931336062,0.391606778295451,3328.6880614625,1.00026871448523,"Pelly"
"pi[3]4",0.488415953176994,0.000336243673780989,0.0215751513089857,0.444415963585587,0.488976010624771,0.5297242186312,4117.17622372222,0.999742292020985,"Pelly"
"pi[4]4",0.0747131214384047,0.000311031568547048,0.0103305019903759,0.0559433621468189,0.0742516804597235,0.0962203149798455,1103.14832615994,1.00091751858065,"Pelly"
"alpha_dev[1]4",0.0376005669505451,0.0146524047405025,0.840208846317793,-1.66470220615933,0.0419281222457207,1.64628423211655,3288.18835067345,1.00065776835881,"Pelly"
"alpha_dev[2]4",-0.779578601164402,0.0145346996778393,0.804721803163822,-2.3104338216557,-0.779954333583748,0.874691950050378,3065.34535652929,1.00023834503477,"Pelly"
"alpha_dev[3]4",-0.170439577721799,0.0113672934736402,0.777061876321881,-1.69868518315259,-0.181089888798097,1.34293932572022,4673.01376053928,0.999557219473462,"Pelly"
"alpha_dev[4]4",0.0108760615396902,0.013688966656739,0.825618062748678,-1.63636184413944,0.0272637880843976,1.57569822193759,3637.61758217743,0.999577151398886,"Pelly"
"alpha_dev[5]4",-0.720668928031084,0.0120615803723844,0.815704505842809,-2.35219403875414,-0.740847827100069,0.927519813771839,4573.59066084124,0.999245933472653,"Pelly"
"alpha_dev[6]4",-0.108693492244542,0.0144584126699346,0.855759791936256,-1.8632688077313,-0.105297578946916,1.56907362521169,3503.1805592514,0.999966194502702,"Pelly"
"alpha_dev[7]4",-1.10632582905829,0.0143697071182456,0.806909249731894,-2.69097300699337,-1.12187630689779,0.500805766237725,3153.21478903921,0.999739589451832,"Pelly"
"alpha_dev[8]4",0.147025020598947,0.0141324408761804,0.798344445756108,-1.45468796019506,0.167249828899662,1.65107970035655,3191.14296922869,0.999300991281565,"Pelly"
"alpha_dev[9]4",-0.510304452563284,0.0140566878620695,0.79279032826788,-2.08331299178259,-0.527917663321018,1.09783307229365,3180.90489374075,1.00017839338369,"Pelly"
"alpha_dev[10]4",0.240489780243639,0.0113115665666492,0.789791584997037,-1.32618717468915,0.259436512393396,1.78648278256436,4875.05470076815,0.999247425120682,"Pelly"
"alpha_dev[11]4",0.315861524947604,0.010957546432738,0.788730416248098,-1.18712599793592,0.315027131620078,1.90704964747925,5181.20217135316,0.999318426504473,"Pelly"
"alpha_dev[12]4",1.00881462421622,0.0127283556511064,0.810853477659574,-0.572379745777851,1.03049176181037,2.55584299537207,4058.26277054546,1.00038410007018,"Pelly"
"alpha_dev[13]4",0.390250434532087,0.0117603444896864,0.762798246857849,-1.11867231831374,0.401164505929601,1.91430416866962,4207.06561496762,1.0005987805538,"Pelly"
"alpha_dev[14]4",-0.391161011300889,0.0131814574836265,0.799653427370746,-1.89394766567397,-0.385438680479122,1.19164261630802,3680.24507038573,0.999501504027261,"Pelly"
"alpha_dev[15]4",-0.142397012132926,0.0106510170277028,0.752976559977925,-1.58695358492708,-0.154371354939329,1.36999975163855,4997.82167069883,0.999723823111293,"Pelly"
"alpha_dev[16]4",-0.24600034380698,0.0119461404569807,0.772542645509744,-1.79803177923665,-0.211021204439833,1.22937725593706,4182.0545327858,0.999742277830834,"Pelly"
"alpha_dev[17]4",-0.848530275756436,0.0138946506555099,0.79608312535937,-2.38225610904744,-0.856064580478227,0.764642021302961,3282.62726505462,1.00036713305475,"Pelly"
"alpha_dev[18]4",0.0668752839878383,0.0156159653704631,0.817798081940013,-1.54703029476347,0.0676853942895674,1.66357915233833,2742.5496636277,1.00040154819926,"Pelly"
"alpha_dev[19]4",-0.558698369633083,0.0115549518456695,0.782696677129308,-2.1141279871799,-0.57346311496618,0.949503349258007,4588.28831867139,0.999725608818961,"Pelly"
"alpha_dev[20]4",-0.0969939307775874,0.0113921624193756,0.753839794732761,-1.63399683670766,-0.0736954282694995,1.34529736254938,4378.70597154285,0.999756777537288,"Pelly"
"alpha_dev[21]4",-0.35951426616058,0.0112785235835557,0.73667069610332,-1.77741060072935,-0.366897233849117,1.10451016099413,4266.21054608248,0.999617353759487,"Pelly"
"alpha_dev[22]4",0.0558703149269764,0.0118883322204361,0.762711805845192,-1.46320847706543,0.0522311724012998,1.55604237314913,4116.03511901168,0.999755344839474,"Pelly"
"alpha_dev[23]4",-0.122683916459129,0.0120168675958112,0.759576518073921,-1.62350780322436,-0.129343362427158,1.3842446826113,3995.40223703736,0.999593691755089,"Pelly"
"alpha_dev[24]4",-0.00650083653977845,0.0118503337299086,0.762723845920597,-1.47947616091964,-0.00239449551516196,1.47892057657739,4142.60463360404,0.999447056561796,"Pelly"
"alpha_dev[25]4",-0.0325515480586635,0.0112194868015067,0.764006036416728,-1.55406942604116,-0.0359138014348797,1.50318124469765,4637.11211081173,0.99984205753818,"Pelly"
"alpha_dev[26]4",0.35416799262412,0.0137144589099214,0.808277793945139,-1.34234946374932,0.385734504160206,1.89800031653712,3473.4730983592,0.999807837131739,"Pelly"
"alpha_dev[27]4",-0.475734171109173,0.0111585215628722,0.765031135149795,-1.98372225962868,-0.467334121081412,1.01338969451495,4700.5091969979,1.0001063500614,"Pelly"
"alpha_dev[28]4",-0.75005685695105,0.011127447619424,0.787894299790006,-2.29128420683986,-0.745961705744047,0.831096415905959,5013.54364238773,0.999818103492907,"Pelly"
"alpha_dev[29]4",-0.29460316057484,0.0144126611860492,0.786438035610818,-1.90783365987778,-0.273839535251777,1.18746207415891,2977.42386330125,1.00048836673525,"Pelly"
"alpha_dev[30]4",-1.22009725110057,0.011977513019528,0.793099776753235,-2.77402602014148,-1.21359013522972,0.315936189592965,4384.52299430677,1.00035345949874,"Pelly"
"alpha_dev[31]4",-1.7061218736535,0.0124502697429843,0.796994108297726,-3.23205894220999,-1.69009021291918,-0.154167034173086,4097.81832522247,0.999938303313481,"Pelly"
"alpha_dev[32]4",-1.565576487502,0.0140752934530263,0.818502231380589,-3.15223678253773,-1.58957801279622,0.0413873341774098,3381.62012272668,0.99995335642949,"Pelly"
"alpha_dev[33]4",-0.0725238402166927,0.0147667473157393,0.825281266049029,-1.77108168560368,-0.0438066125184306,1.50556376273255,3123.44804649861,0.999357590610963,"Pelly"
"alpha_dev[34]4",0.171038772040045,0.0140883514934018,0.858400988883723,-1.46729781495777,0.156398469685959,1.85611453541492,3712.44528588843,0.999330281063235,"Pelly"
"alpha_dev[35]4",0.0201092758164172,0.0161186246603934,0.952468627785115,-1.89390384637841,0.0178911286671392,1.93723269584589,3491.7681156125,0.999381588206996,"Pelly"
"alpha_dev[36]4",-0.0105135898465232,0.0137071668001074,1.03273362803884,-2.03908838288875,-0.0134395340796551,1.97585287685266,5676.50784400419,0.99962167679988,"Pelly"
"alpha_dev[37]4",-0.0160701248340642,0.0119609177497005,0.974925204665684,-1.91278775699301,-0.00777641857344392,1.88940976644061,6643.75469505223,1.00012179427298,"Pelly"
"alpha_dev[38]4",0.0140762182342167,0.0147330631291917,1.00040010839179,-1.9157757342299,0.0213814563353195,1.96867760831031,4610.64156077582,0.999337194492487,"Pelly"
"alpha_dev[39]4",-0.00036055739448206,0.0120736090840211,1.00797168025263,-1.99026794625206,0.00362619641219231,1.97520622864148,6969.83409084361,0.99976855899881,"Pelly"
"alpha_dev[40]4",-0.0151938106016716,0.0127344717652903,1.01068165569366,-1.9982814002504,-0.0247058723526935,1.97362891345452,6298.93166133085,0.99982537920179,"Pelly"
"ln_alpha[1]5",2.31673310706359,0.00929022073302628,0.472870060510426,1.39208322810612,2.30871574079918,3.23769318720196,2590.78616911379,1.00031361471597,"Stewart"
"ln_alpha[2]5",2.3355831713585,0.00822256052672125,0.431535045764573,1.47471169634581,2.3429511998647,3.16048227458655,2754.34276145172,1.00012859044388,"Stewart"
"ln_alpha[3]5",2.22531584788372,0.00800538033688963,0.409763992636814,1.41250973104103,2.22396224630009,3.0179689137064,2620.01420113285,1.00008978826521,"Stewart"
"ln_alpha[4]5",2.3225652728826,0.00747325769715707,0.386622754234429,1.54744092110949,2.32249915174831,3.09540993314811,2676.42393128534,0.999905858684333,"Stewart"
"ln_alpha[5]5",2.44998961344364,0.00830511728125126,0.399421882915796,1.63814410668673,2.45114353468544,3.20710568638963,2312.98155671628,0.999930420032445,"Stewart"
"ln_alpha[6]5",2.29231758168766,0.00816580948706415,0.413019244694494,1.48742056649996,2.29018253004005,3.11011713342137,2558.24473824317,0.999950422189499,"Stewart"
"ln_alpha[7]5",2.25188202058216,0.00777512757333868,0.388499861263347,1.48098520583574,2.2541174461779,3.01919427065454,2496.70188339912,0.99986705308278,"Stewart"
"ln_alpha[8]5",1.99759581807615,0.00724632976574282,0.379714157862803,1.24169119599938,1.99744597714511,2.74289975439637,2745.85369082874,1.00068896935982,"Stewart"
"ln_alpha[9]5",1.93733335949601,0.00678578751169591,0.372359106761289,1.19044572694246,1.94286608180916,2.65904016272553,3011.0879948843,1.00096678420813,"Stewart"
"ln_alpha[10]5",1.78546838849717,0.00858528701661691,0.427512558569986,0.913230268986066,1.7980724755814,2.61286465151964,2479.63704884979,1.00095660864968,"Stewart"
"ln_alpha[11]5",1.81654579581228,0.0082799826526277,0.427266499851796,0.930115414645326,1.8263132407024,2.6204669465603,2662.80174047932,1.00057866891087,"Stewart"
"ln_alpha[12]5",1.80333634189467,0.00759847561961546,0.406038785484474,0.989303520698582,1.8080565528011,2.58465288539558,2855.49951986867,1.0006712319518,"Stewart"
"ln_alpha[13]5",1.80028456025143,0.00721647655815087,0.390960071979403,1.01652021868416,1.8002287878305,2.56088156889449,2935.04254893391,1.00049278605757,"Stewart"
"ln_alpha[14]5",1.7668513039565,0.00630369698802525,0.359206348816995,1.05513447342103,1.76576723422008,2.45431011477383,3247.11260999543,1.00027253388155,"Stewart"
"ln_alpha[15]5",1.6776062044626,0.00608648991865185,0.344266208596901,0.990088483668021,1.67243354030506,2.35502632065112,3199.30009819946,1.00155896648606,"Stewart"
"ln_alpha[16]5",1.7494150533917,0.00565796083351376,0.329707664490851,1.09232651746451,1.75109773657484,2.39437815202564,3395.76957169294,0.999891596892071,"Stewart"
"ln_alpha[17]5",1.75982226481612,0.00646583144109697,0.355316300524331,1.04741589724957,1.75826970148088,2.42099870120104,3019.82312090233,0.999665891426023,"Stewart"
"ln_alpha[18]5",1.56266812484218,0.00658395312477425,0.360986762556856,0.826581293641127,1.56496684524012,2.27186268901115,3006.13924056518,1.00057540945158,"Stewart"
"ln_alpha[19]5",1.52955002909139,0.00609745999151883,0.3453623772694,0.835605730295666,1.53463739121484,2.21374230969559,3208.13127759822,1.00019981406506,"Stewart"
"ln_alpha[20]5",1.36617840903271,0.0061863283932791,0.344980797882041,0.671811852307647,1.36452219219741,2.03269667552098,3109.73874110737,0.999798698968407,"Stewart"
"ln_alpha[21]5",1.27735539400351,0.00617171530086273,0.342949879817644,0.57354484729672,1.27632051521343,1.92353600807121,3087.80269565656,1.00084751045027,"Stewart"
"ln_alpha[22]5",1.12944453934992,0.0079083225878632,0.38651467799248,0.326706976749019,1.13713468849126,1.8501967493336,2388.70890979079,1.0013862281759,"Stewart"
"ln_alpha[23]5",1.10736632066394,0.00714929688885165,0.355365275472648,0.375120880328648,1.11973384143197,1.79307095845651,2470.71875604498,1.00130007032503,"Stewart"
"ln_alpha[24]5",1.11429588486905,0.00689485657613354,0.340478907293215,0.44255390303941,1.11530616469213,1.74276726469481,2438.54038156421,1.00100594680838,"Stewart"
"ln_alpha[25]5",1.25608190993045,0.00608865744374049,0.3382940940905,0.56664514304701,1.25758638043531,1.90224724408609,3087.06483349854,1.00018984316609,"Stewart"
"ln_alpha[26]5",1.33273447807929,0.00532336666032177,0.317449570005073,0.684132870618213,1.34086391438852,1.93549311974887,3556.12260362363,1.00009245727264,"Stewart"
"ln_alpha[27]5",1.48518248579909,0.00616510677334347,0.32338569892528,0.832346483914899,1.49057567592928,2.10869475648781,2751.44233555655,0.999979185056853,"Stewart"
"ln_alpha[28]5",1.46480392541468,0.0063624822260677,0.323091005356828,0.811469822248644,1.46720109922083,2.07183387837758,2578.67477044535,0.999797207350787,"Stewart"
"ln_alpha[29]5",1.33990296959707,0.00591455146065786,0.32223194112255,0.700716328774348,1.34482424609363,1.96319478470718,2968.20262881191,0.999875454203531,"Stewart"
"ln_alpha[30]5",1.20923999458495,0.0062327658052225,0.335799764089688,0.534534916720701,1.2171168307225,1.85140951645675,2902.67996968214,1.00013976068647,"Stewart"
"ln_alpha[31]5",0.943533043151516,0.00684814638546785,0.369806720952968,0.189132610002131,0.949012056146288,1.67217976436733,2916.10749619165,1.00008378138263,"Stewart"
"ln_alpha[32]5",0.590730425853496,0.00894637014452405,0.417128376351263,-0.251647503111822,0.598414790591747,1.39903169488616,2173.9309459906,1.00061409168015,"Stewart"
"ln_alpha[33]5",0.262510831979601,0.0139882003732903,0.491785428384596,-0.734736753161748,0.273516027459122,1.18255444016962,1236.02604880338,1.00093673198521,"Stewart"
"ln_alpha[34]5",0.383888285546272,0.00938883176363335,0.4170353910099,-0.405454524898544,0.377504863392947,1.21250187677879,1972.98012430282,1.00019322607415,"Stewart"
"ln_alpha[35]5",0.520007710174118,0.00804860451237136,0.4152346768166,-0.292661797485426,0.521119653004832,1.33049695227353,2661.62001772271,0.999880325704393,"Stewart"
"ln_alpha[36]5",0.579457331183744,0.00880608076843018,0.460120911307898,-0.329179945272097,0.581344790248669,1.49260544125359,2730.10036895847,1.00034292563034,"Stewart"
"ln_alpha[37]5",0.581093561812504,0.00957508722191167,0.536002107684476,-0.496143897681391,0.589622808874899,1.61441233560258,3133.62856459363,1.00007860340637,"Stewart"
"ln_alpha[38]5",0.582340017338102,0.010466622769151,0.616508694494649,-0.657126801607173,0.598914763497915,1.80412635109062,3469.48702492793,0.999839662398825,"Stewart"
"ln_alpha[39]5",0.58441613043203,0.0112104475996999,0.666247257748395,-0.769999121131389,0.592610332478514,1.86468510667011,3532.03471100274,0.999762604185972,"Stewart"
"ln_alpha[40]5",0.584053620935257,0.0115953750109004,0.716760716315819,-0.898787076672223,0.597713618326987,1.9957350864656,3821.01543333639,0.99969087302016,"Stewart"
"beta5",0.000277368745597696,1.45414483734013e-06,6.89161237851096e-05,0.000141675025499611,0.000277916281023772,0.000414453195173835,2246.0858573115,1.00071107546038,"Stewart"
