"brood_year","lwr","mid","upr","CU","model"
2002,0.00508475305293366,0.00718438307666581,0.0101456706482105,"Pelly","em"
2003,0.00483547610516857,0.00720907243958919,0.0108873588088906,"Pelly","em"
2004,0.00413005593411335,0.00601026150325319,0.00881597402549664,"Pelly","em"
2005,0.00421796250510664,0.0059851497949498,0.00847307068381076,"Pelly","em"
2006,0.00390629165550405,0.0054222147955997,0.007745702791532,"Pelly","em"
2007,0.00404700478736096,0.00559556331412514,0.00768852734801801,"Pelly","em"
2008,0.0041354150869857,0.00565828378719582,0.00762041404090497,"Pelly","em"
2009,0.00384553807716146,0.0053503398478201,0.00753833633144341,"Pelly","em"
2010,0.00394735766988012,0.00540353798857839,0.0073848000447453,"Pelly","em"
2011,0.00405700740700039,0.00571183842817886,0.00796382367055215,"Pelly","em"
2012,0.00357489285965759,0.00503539622143867,0.00701478259082274,"Pelly","em"
2013,0.00296765181458912,0.00414398270739574,0.0058479359784321,"Pelly","em"
2014,0.0028370458438048,0.00405044063797499,0.00573998184038967,"Pelly","em"
2015,0.00195298338032263,0.00279065666006661,0.00397332933845023,"Pelly","em"
2016,0.0012572626678922,0.00176038979404745,0.00245720918622526,"Pelly","em"
2017,0.00074036154207595,0.00110522108159963,0.00166066728053572,"Pelly","em"
2018,0.000766310124437453,0.00110739797471904,0.00162547602384422,"Pelly","em"
2019,0.000785788994781652,0.00117626426158856,0.00177380060730846,"Pelly","em"
2020,0.000703164093315223,0.00118041471742808,0.00201049766787917,"Pelly","em"
2021,0.000628231791941228,0.00118251004703384,0.00222288698968129,"Pelly","em"
2022,0.00056296831541136,0.00117284653714681,0.00250068497905329,"Pelly","em"
2023,0.000524055017935099,0.00117430473806509,0.00271605514911793,"Pelly","em"
2024,0.000478276808143738,0.00117005835699135,0.00290531054796689,"Pelly","em"
1985,0.00874299914982569,0.0164457205052715,0.0310878298428444,"Stewart","em"
1986,0.00949079243308056,0.017613644601949,0.0325431797383324,"Stewart","em"
1987,0.00890576175028313,0.0158655086079135,0.0279918494185824,"Stewart","em"
1988,0.00992157890748577,0.017490191640805,0.0308988888365295,"Stewart","em"
