"HCR","CU","year","S.50","S.25","S.75"
"status.quo","NorthernYukonR.andtribs.",2041,1483,708.25,2908.5
"status.quo","NorthernYukonR.andtribs.",2042,1613,715.5,3089.25
"status.quo","NorthernYukonR.andtribs.",2043,1578,639.5,3183
"status.quo","Pelly",2024,1785,1637.5,1930.25
"status.quo","Pelly",2025,1972.5,1550.75,2379.5
"status.quo","Pelly",2026,1792.5,1359,2356.25
"status.quo","Pelly",2027,1368.5,1015.25,1888.5
"status.quo","Pelly",2028,950,713.75,1301.75
"status.quo","Pelly",2029,993,722,1389.75
"status.quo","Pelly",2030,934.5,674.5,1391.5
"status.quo","Pelly",2031,942,625.75,1471.5
"status.quo","Pelly",2032,834,536.75,1363.25
"status.quo","Pelly",2033,667,424.75,1118.5
"status.quo","Pelly",2034,576,332.75,929
"status.quo","Pelly",2035,586.5,319,980
"status.quo","Pelly",2036,564,303.75,984.25
"status.quo","Pelly",2037,520.5,277.75,923.5
"status.quo","Pelly",2038,470,249.75,964.75
"status.quo","Pelly",2039,396.5,196.75,757.25
"status.quo","Pelly",2040,344,171.75,707.75
"status.quo","Pelly",2041,320,161,682.25
"status.quo","Pelly",2042,337,154,699.25
"status.quo","Pelly",2043,303.5,138.75,635.75
"status.quo","Stewart",2024,2122,1791.5,2422
"status.quo","Stewart",2025,1963,1499.75,2495.5
"status.quo","Stewart",2026,1742.5,1178.5,2522.25
"status.quo","Stewart",2027,1278.5,902.75,1914.75
"status.quo","Stewart",2028,946,638,1451.75
"status.quo","Stewart",2029,1338.5,868.5,2039
"status.quo","Stewart",2030,1603.5,984.75,2550.25
"status.quo","Stewart",2031,1591,913,2561.75
"status.quo","Stewart",2032,1456.5,875.75,2327
"status.quo","Stewart",2033,1315,731,2168
"status.quo","Stewart",2034,1261.5,651.25,2113.25
"status.quo","Stewart",2035,1403.5,802,2379.25
"status.quo","Stewart",2036,1496,801.75,2474.5
"status.quo","Stewart",2037,1445,808.75,2432.25
"status.quo","Stewart",2038,1432.5,754.75,2404
"status.quo","Stewart",2039,1414,649,2329
"status.quo","Stewart",2040,1352.5,673.25,2351.5
"status.quo","Stewart",2041,1413.5,666.75,2353.75
"status.quo","Stewart",2042,1501.5,680.5,2461.5
"status.quo","Stewart",2043,1482.5,697,2339.75
"status.quo","UpperYukonR.",2024,2401.5,2244.75,2573
"status.quo","UpperYukonR.",2025,2118.5,1608.75,2777.25
"status.quo","UpperYukonR.",2026,1946,1405,2756.75
"status.quo","UpperYukonR.",2027,1662.5,1174.75,2427.25
"status.quo","UpperYukonR.",2028,1018.5,704.5,1560
"status.quo","UpperYukonR.",2029,1182.5,855.25,1799.25
"status.quo","UpperYukonR.",2030,1579.5,1060.75,2434
"status.quo","UpperYukonR.",2031,1532.5,991.25,2571.5
"status.quo","UpperYukonR.",2032,1402.5,867.75,2372
"status.quo","UpperYukonR.",2033,1252.5,695.5,2181.75
"status.quo","UpperYukonR.",2034,1003.5,600.75,1925
"status.quo","UpperYukonR.",2035,1147,666,2118
"status.quo","UpperYukonR.",2036,1211.5,680.25,2295.25
"status.quo","UpperYukonR.",2037,1242.5,654.5,2266.25
"status.quo","UpperYukonR.",2038,1192.5,570.5,2440
"status.quo","UpperYukonR.",2039,1039,517,2185.75
"status.quo","UpperYukonR.",2040,1002.5,486.75,2117.5
"status.quo","UpperYukonR.",2041,1078.5,490.75,2161.5
"status.quo","UpperYukonR.",2042,1069,506.75,2341.5
"status.quo","UpperYukonR.",2043,1040.5,430.5,2343.25
"status.quo","Whiteandtribs.",2024,1223,987.5,1521.5
"status.quo","Whiteandtribs.",2025,1448,1101.25,1909.25
"status.quo","Whiteandtribs.",2026,1657,1193,2242.25
"status.quo","Whiteandtribs.",2027,1864.5,1327.5,2484.25
"status.quo","Whiteandtribs.",2028,1599.5,1159,2175
"status.quo","Whiteandtribs.",2029,1306.5,931.5,1903.5
"status.quo","Whiteandtribs.",2030,1215.5,791.75,1852
"status.quo","Whiteandtribs.",2031,1373,842,2044
"status.quo","Whiteandtribs.",2032,1398.5,862.75,2177.5
"status.quo","Whiteandtribs.",2033,1453.5,889.25,2317
"status.quo","Whiteandtribs.",2034,1269,788.5,2084.5
"status.quo","Whiteandtribs.",2035,1239,736.25,2020.75
"status.quo","Whiteandtribs.",2036,1198.5,690,2046.75
"status.quo","Whiteandtribs.",2037,1338,688.75,2158
"status.quo","Whiteandtribs.",2038,1276,721,2297.5
"status.quo","Whiteandtribs.",2039,1315,685.75,2160.75
"status.quo","Whiteandtribs.",2040,1250,644.75,2140.25
"status.quo","Whiteandtribs.",2041,1223,606.75,2077.75
"status.quo","Whiteandtribs.",2042,1255.5,583.5,2215.25
"status.quo","Whiteandtribs.",2043,1235,595.75,2239.25
"status.quo","YukonR.Teslinheadwaters",2024,3971.5,3551,4562
"status.quo","YukonR.Teslinheadwaters",2025,4151,3286,5263
"status.quo","YukonR.Teslinheadwaters",2026,3779.5,2589.5,5046.5
"status.quo","YukonR.Teslinheadwaters",2027,2983,2035.75,4073.25
"status.quo","YukonR.Teslinheadwaters",2028,3105,2081.75,4141
"status.quo","YukonR.Teslinheadwaters",2029,4223.5,3038,5566.75
"status.quo","YukonR.Teslinheadwaters",2030,4234.5,2904.5,5932
"status.quo","YukonR.Teslinheadwaters",2031,4167,2795,5861
"status.quo","YukonR.Teslinheadwaters",2032,4009.5,2692.75,5674.5
"status.quo","YukonR.Teslinheadwaters",2033,3987.5,2618.75,5773.75
"status.quo","YukonR.Teslinheadwaters",2034,3980,2676.5,5600.5
"status.quo","YukonR.Teslinheadwaters",2035,4076,2770,5795
"status.quo","YukonR.Teslinheadwaters",2036,4089.5,2697.5,5754.25
"status.quo","YukonR.Teslinheadwaters",2037,4259,2771.5,6073.25
"status.quo","YukonR.Teslinheadwaters",2038,4162,2684.5,6254.25
"status.quo","YukonR.Teslinheadwaters",2039,4136,2579.25,6219.5
"status.quo","YukonR.Teslinheadwaters",2040,4144,2720.25,5921
"status.quo","YukonR.Teslinheadwaters",2041,4156.5,2745.25,5978.25
"status.quo","YukonR.Teslinheadwaters",2042,4206,2798,5721.75
"status.quo","YukonR.Teslinheadwaters",2043,4084.5,2720,5824.5
