"HCR","CU","year","H.50","H.25","H.75"
"fixed.ER.15","MiddleYukonR.andtribs.",2042,193.5,82.75,474
"fixed.ER.15","MiddleYukonR.andtribs.",2043,181,74,459.25
"fixed.ER.15","MiddleYukonR.andtribs.",2044,162.5,59,409
"fixed.ER.15","MiddleYukonR.andtribs.",2045,145,51,405.25
"fixed.ER.15","MiddleYukonR.andtribs.",2046,143,46,393.25
"fixed.ER.15","MiddleYukonR.andtribs.",2047,138.5,43.75,389.75
"fixed.ER.15","MiddleYukonR.andtribs.",2048,133,42,398
"fixed.ER.15","MiddleYukonR.andtribs.",2049,116,36,375
"fixed.ER.15","MiddleYukonR.andtribs.",2050,110,30,370
"fixed.ER.15","MiddleYukonR.andtribs.",2051,104.5,26.75,350.5
"fixed.ER.15","Nordenskiold",2024,0,0,0
"fixed.ER.15","Nordenskiold",2025,0,0,0
"fixed.ER.15","Nordenskiold",2026,0,0,0
"fixed.ER.15","Nordenskiold",2027,0,0,0
"fixed.ER.15","Nordenskiold",2028,0,0,0
"fixed.ER.15","Nordenskiold",2029,0,0,0
"fixed.ER.15","Nordenskiold",2030,0,0,0
"fixed.ER.15","Nordenskiold",2031,0,0,0
"fixed.ER.15","Nordenskiold",2032,258,137,487.75
"fixed.ER.15","Nordenskiold",2033,237.5,114,444
"fixed.ER.15","Nordenskiold",2034,235,110.75,432.75
"fixed.ER.15","Nordenskiold",2035,245.5,121.75,471
"fixed.ER.15","Nordenskiold",2036,286,143.75,518.25
"fixed.ER.15","Nordenskiold",2037,317.5,171.5,567.25
"fixed.ER.15","Nordenskiold",2038,313.5,168.5,610
"fixed.ER.15","Nordenskiold",2039,323,165.75,621
"fixed.ER.15","Nordenskiold",2040,330.5,168,637
"fixed.ER.15","Nordenskiold",2041,338.5,177,622
"fixed.ER.15","Nordenskiold",2042,324,170,587.5
"fixed.ER.15","Nordenskiold",2043,327.5,169.75,596.75
"fixed.ER.15","Nordenskiold",2044,314.5,167.75,600.5
"fixed.ER.15","Nordenskiold",2045,331,161,588.5
"fixed.ER.15","Nordenskiold",2046,312,158.75,577.25
"fixed.ER.15","Nordenskiold",2047,297,153.75,569
"fixed.ER.15","Nordenskiold",2048,301,154,587
"fixed.ER.15","Nordenskiold",2049,290,143,569
"fixed.ER.15","Nordenskiold",2050,291,140.75,570
"fixed.ER.15","Nordenskiold",2051,289,146,593
"fixed.ER.15","NorthernYukonR.andtribs.",2024,0,0,0
"fixed.ER.15","NorthernYukonR.andtribs.",2025,0,0,0
"fixed.ER.15","NorthernYukonR.andtribs.",2026,0,0,0
"fixed.ER.15","NorthernYukonR.andtribs.",2027,0,0,0
"fixed.ER.15","NorthernYukonR.andtribs.",2028,0,0,0
"fixed.ER.15","NorthernYukonR.andtribs.",2029,0,0,0
"fixed.ER.15","NorthernYukonR.andtribs.",2030,0,0,0
"fixed.ER.15","NorthernYukonR.andtribs.",2031,0,0,0
"fixed.ER.15","NorthernYukonR.andtribs.",2032,157,106,230
"fixed.ER.15","NorthernYukonR.andtribs.",2033,120,81,191.25
"fixed.ER.15","NorthernYukonR.andtribs.",2034,111,72,183
"fixed.ER.15","NorthernYukonR.andtribs.",2035,124,79,194
"fixed.ER.15","NorthernYukonR.andtribs.",2036,121.5,76,198
"fixed.ER.15","NorthernYukonR.andtribs.",2037,108,62,184
"fixed.ER.15","NorthernYukonR.andtribs.",2038,86,47,154
"fixed.ER.15","NorthernYukonR.andtribs.",2039,74,38,137
"fixed.ER.15","NorthernYukonR.andtribs.",2040,70,37.75,141
"fixed.ER.15","NorthernYukonR.andtribs.",2041,72,37,141.25
"fixed.ER.15","NorthernYukonR.andtribs.",2042,68,33,137
"fixed.ER.15","NorthernYukonR.andtribs.",2043,58.5,28,121
"fixed.ER.15","NorthernYukonR.andtribs.",2044,50.5,23,112.25
"fixed.ER.15","NorthernYukonR.andtribs.",2045,45,20,106.25
"fixed.ER.15","NorthernYukonR.andtribs.",2046,45,19,102
"fixed.ER.15","NorthernYukonR.andtribs.",2047,43,18,99
"fixed.ER.15","NorthernYukonR.andtribs.",2048,40,16,97.25
"fixed.ER.15","NorthernYukonR.andtribs.",2049,36,13,88
"fixed.ER.15","NorthernYukonR.andtribs.",2050,31.5,11,83
"fixed.ER.15","NorthernYukonR.andtribs.",2051,30,10,85
"fixed.ER.15","Pelly",2024,0,0,0
"fixed.ER.15","Pelly",2025,0,0,0
"fixed.ER.15","Pelly",2026,0,0,0
"fixed.ER.15","Pelly",2027,0,0,0
"fixed.ER.15","Pelly",2028,0,0,0
"fixed.ER.15","Pelly",2029,0,0,0
"fixed.ER.15","Pelly",2030,0,0,0
"fixed.ER.15","Pelly",2031,0,0,0
"fixed.ER.15","Pelly",2032,134,89,207
"fixed.ER.15","Pelly",2033,101,65,160
"fixed.ER.15","Pelly",2034,77,46,129.25
"fixed.ER.15","Pelly",2035,74,43,128
"fixed.ER.15","Pelly",2036,74,44,128.25
"fixed.ER.15","Pelly",2037,70,39,127.25
"fixed.ER.15","Pelly",2038,55.5,30,106
"fixed.ER.15","Pelly",2039,44,22,87
"fixed.ER.15","Pelly",2040,36,18,78
"fixed.ER.15","Pelly",2041,35,17,74
"fixed.ER.15","Pelly",2042,34,15,73
"fixed.ER.15","Pelly",2043,30,13,67.25
"fixed.ER.15","Pelly",2044,24,10,58
"fixed.ER.15","Pelly",2045,20,8,48
"fixed.ER.15","Pelly",2046,17,7,44.25
"fixed.ER.15","Pelly",2047,15,6,42.25
"fixed.ER.15","Pelly",2048,15,5,41
"fixed.ER.15","Pelly",2049,12,4,37
"fixed.ER.15","Pelly",2050,11,2,33
"fixed.ER.15","Pelly",2051,9,0,28
"fixed.ER.15","Stewart",2024,0,0,0
"fixed.ER.15","Stewart",2025,0,0,0
"fixed.ER.15","Stewart",2026,0,0,0
"fixed.ER.15","Stewart",2027,0,0,0
"fixed.ER.15","Stewart",2028,0,0,0
"fixed.ER.15","Stewart",2029,0,0,0
"fixed.ER.15","Stewart",2030,0,0,0
"fixed.ER.15","Stewart",2031,0,0,0
"fixed.ER.15","Stewart",2032,193,115,295
"fixed.ER.15","Stewart",2033,161.5,87,271.25
"fixed.ER.15","Stewart",2034,150.5,79,257.25
"fixed.ER.15","Stewart",2035,168.5,91,275.25
"fixed.ER.15","Stewart",2036,173,95,304
"fixed.ER.15","Stewart",2037,161,88.75,293
"fixed.ER.15","Stewart",2038,144.5,72,271.5
"fixed.ER.15","Stewart",2039,131,64,259.25
"fixed.ER.15","Stewart",2040,135,60.75,251
"fixed.ER.15","Stewart",2041,136,63.75,259.25
"fixed.ER.15","Stewart",2042,137.5,64.75,252.25
"fixed.ER.15","Stewart",2043,130,55,243
"fixed.ER.15","Stewart",2044,121.5,48,243
"fixed.ER.15","Stewart",2045,111.5,44,245
"fixed.ER.15","Stewart",2046,114.5,44,249
"fixed.ER.15","Stewart",2047,111.5,45,245.25
"fixed.ER.15","Stewart",2048,112,41.75,239
"fixed.ER.15","Stewart",2049,111,39,237
"fixed.ER.15","Stewart",2050,104,35,243
"fixed.ER.15","Stewart",2051,102.5,34,237
"fixed.ER.15","UpperYukonR.",2024,0,0,0
"fixed.ER.15","UpperYukonR.",2025,0,0,0
"fixed.ER.15","UpperYukonR.",2026,0,0,0
"fixed.ER.15","UpperYukonR.",2027,0,0,0
"fixed.ER.15","UpperYukonR.",2028,0,0,0
"fixed.ER.15","UpperYukonR.",2029,0,0,0
"fixed.ER.15","UpperYukonR.",2030,0,0,0
"fixed.ER.15","UpperYukonR.",2031,0,0,0
"fixed.ER.15","UpperYukonR.",2032,294,159.75,509.25
"fixed.ER.15","UpperYukonR.",2033,249,120,464.25
"fixed.ER.15","UpperYukonR.",2034,211,103.75,440.5
"fixed.ER.15","UpperYukonR.",2035,247.5,116.75,476
"fixed.ER.15","UpperYukonR.",2036,273,128,501.25
"fixed.ER.15","UpperYukonR.",2037,267.5,118.75,502
"fixed.ER.15","UpperYukonR.",2038,229,93,471.5
"fixed.ER.15","UpperYukonR.",2039,214.5,81.75,447.5
"fixed.ER.15","UpperYukonR.",2040,195.5,78,420
"fixed.ER.15","UpperYukonR.",2041,209.5,76.5,437
"fixed.ER.15","UpperYukonR.",2042,209.5,78.75,441
"fixed.ER.15","UpperYukonR.",2043,205.5,72.75,427.25
"fixed.ER.15","UpperYukonR.",2044,192,66,410
"fixed.ER.15","UpperYukonR.",2045,183,59,402.25
"fixed.ER.15","UpperYukonR.",2046,183,59,409.25
"fixed.ER.15","UpperYukonR.",2047,170,58,393.25
"fixed.ER.15","UpperYukonR.",2048,179,58,392
"fixed.ER.15","UpperYukonR.",2049,168.5,54,398
"fixed.ER.15","UpperYukonR.",2050,164,51,391.25
"fixed.ER.15","UpperYukonR.",2051,163,46,404.25
"fixed.ER.15","Whiteandtribs.",2024,0,0,0
"fixed.ER.15","Whiteandtribs.",2025,0,0,0
"fixed.ER.15","Whiteandtribs.",2026,0,0,0
"fixed.ER.15","Whiteandtribs.",2027,0,0,0
"fixed.ER.15","Whiteandtribs.",2028,0,0,0
"fixed.ER.15","Whiteandtribs.",2029,0,0,0
"fixed.ER.15","Whiteandtribs.",2030,0,0,0
"fixed.ER.15","Whiteandtribs.",2031,0,0,0
"fixed.ER.15","Whiteandtribs.",2032,148,95,222.25
"fixed.ER.15","Whiteandtribs.",2033,154.5,97.75,240
"fixed.ER.15","Whiteandtribs.",2034,150,89,227
"fixed.ER.15","Whiteandtribs.",2035,130.5,81,208
"fixed.ER.15","Whiteandtribs.",2036,120,71,199.25
"fixed.ER.15","Whiteandtribs.",2037,119.5,66,201.25
"fixed.ER.15","Whiteandtribs.",2038,115.5,62.75,197
"fixed.ER.15","Whiteandtribs.",2039,114,59.75,197
"fixed.ER.15","Whiteandtribs.",2040,107,56,187
"fixed.ER.15","Whiteandtribs.",2041,95,49,179
"fixed.ER.15","Whiteandtribs.",2042,92,45,176
"fixed.ER.15","Whiteandtribs.",2043,90,44,178.25
"fixed.ER.15","Whiteandtribs.",2044,89,41,175
"fixed.ER.15","Whiteandtribs.",2045,85.5,39,170
"fixed.ER.15","Whiteandtribs.",2046,80,37,169.25
"fixed.ER.15","Whiteandtribs.",2047,75,31,164
"fixed.ER.15","Whiteandtribs.",2048,71.5,30,164
"fixed.ER.15","Whiteandtribs.",2049,69.5,29,156
"fixed.ER.15","Whiteandtribs.",2050,68,28,156
"fixed.ER.15","Whiteandtribs.",2051,67,26,148
"fixed.ER.15","YukonR.Teslinheadwaters",2024,0,0,0
"fixed.ER.15","YukonR.Teslinheadwaters",2025,0,0,0
"fixed.ER.15","YukonR.Teslinheadwaters",2026,0,0,0
"fixed.ER.15","YukonR.Teslinheadwaters",2027,0,0,0
"fixed.ER.15","YukonR.Teslinheadwaters",2028,0,0,0
"fixed.ER.15","YukonR.Teslinheadwaters",2029,0,0,0
"fixed.ER.15","YukonR.Teslinheadwaters",2030,0,0,0
"fixed.ER.15","YukonR.Teslinheadwaters",2031,0,0,0
"fixed.ER.15","YukonR.Teslinheadwaters",2032,744.5,537.75,987.25
"fixed.ER.15","YukonR.Teslinheadwaters",2033,732,526,992.25
"fixed.ER.15","YukonR.Teslinheadwaters",2034,740.5,515.75,981
"fixed.ER.15","YukonR.Teslinheadwaters",2035,744,513.5,963
"fixed.ER.15","YukonR.Teslinheadwaters",2036,740,524.75,978.25
"fixed.ER.15","YukonR.Teslinheadwaters",2037,756,531.5,993
"fixed.ER.15","YukonR.Teslinheadwaters",2038,750.5,514.75,1027.25
"fixed.ER.15","YukonR.Teslinheadwaters",2039,757.5,511.5,1023.5
"fixed.ER.15","YukonR.Teslinheadwaters",2040,761.5,519,1011.25
"fixed.ER.15","YukonR.Teslinheadwaters",2041,754,523.75,1017
"fixed.ER.15","YukonR.Teslinheadwaters",2042,753.5,509.75,999.5
"fixed.ER.15","YukonR.Teslinheadwaters",2043,727,510.75,988.25
"fixed.ER.15","YukonR.Teslinheadwaters",2044,745.5,518.25,983.5
"fixed.ER.15","YukonR.Teslinheadwaters",2045,734,507,973.5
"fixed.ER.15","YukonR.Teslinheadwaters",2046,721,503.5,975.25
"fixed.ER.15","YukonR.Teslinheadwaters",2047,718,499.75,967
"fixed.ER.15","YukonR.Teslinheadwaters",2048,717.5,499,990.25
"fixed.ER.15","YukonR.Teslinheadwaters",2049,721.5,499,997.5
"fixed.ER.15","YukonR.Teslinheadwaters",2050,726.5,505,1001.25
"fixed.ER.15","YukonR.Teslinheadwaters",2051,731,510,993.25
"fixed.ER.20","Big.Salmon",2024,0,0,0
"fixed.ER.20","Big.Salmon",2025,0,0,0
"fixed.ER.20","Big.Salmon",2026,0,0,0
"fixed.ER.20","Big.Salmon",2027,0,0,0
"fixed.ER.20","Big.Salmon",2028,0,0,0
"fixed.ER.20","Big.Salmon",2029,0,0,0
"fixed.ER.20","Big.Salmon",2030,0,0,0
"fixed.ER.20","Big.Salmon",2031,0,0,0
"fixed.ER.20","Big.Salmon",2032,290,194,422.5
"fixed.ER.20","Big.Salmon",2033,281.5,186.75,418.25
"fixed.ER.20","Big.Salmon",2034,275,184,419
"fixed.ER.20","Big.Salmon",2035,269,179,430
"fixed.ER.20","Big.Salmon",2036,261.5,170,418.5
"fixed.ER.20","Big.Salmon",2037,245.5,152.75,389.5
"fixed.ER.20","Big.Salmon",2038,216,131,365
"fixed.ER.20","Big.Salmon",2039,213.5,124,366
"fixed.ER.20","Big.Salmon",2040,208.5,119.75,366.25
"fixed.ER.20","Big.Salmon",2041,206,117.75,362.25
"fixed.ER.20","Big.Salmon",2042,192.5,109,347.5
"fixed.ER.20","Big.Salmon",2043,182,96,330.25
"fixed.ER.20","Big.Salmon",2044,171,92,331.25
"fixed.ER.20","Big.Salmon",2045,170,84,318.25
"fixed.ER.20","Big.Salmon",2046,164,80,316.75
"fixed.ER.20","Big.Salmon",2047,159.5,73,302.25
"fixed.ER.20","Big.Salmon",2048,152,69,297.25
"fixed.ER.20","Big.Salmon",2049,149.5,63.75,287
"fixed.ER.20","Big.Salmon",2050,140,59,278
"fixed.ER.20","Big.Salmon",2051,138,57,284.5
"fixed.ER.20","MiddleYukonR.andtribs.",2024,0,0,0
"fixed.ER.20","MiddleYukonR.andtribs.",2025,0,0,0
"fixed.ER.20","MiddleYukonR.andtribs.",2026,0,0,0
"fixed.ER.20","MiddleYukonR.andtribs.",2027,0,0,0
"fixed.ER.20","MiddleYukonR.andtribs.",2028,0,0,0
"fixed.ER.20","MiddleYukonR.andtribs.",2029,0,0,0
"fixed.ER.20","MiddleYukonR.andtribs.",2030,0,0,0
"fixed.ER.20","MiddleYukonR.andtribs.",2031,0,0,0
"fixed.ER.20","MiddleYukonR.andtribs.",2032,570,342.75,898
"fixed.ER.20","MiddleYukonR.andtribs.",2033,482.5,281.75,831.25
"fixed.ER.20","MiddleYukonR.andtribs.",2034,421,237.75,749.25
"fixed.ER.20","MiddleYukonR.andtribs.",2035,403,225,763.25
"fixed.ER.20","MiddleYukonR.andtribs.",2036,424.5,230,782.5
"fixed.ER.20","MiddleYukonR.andtribs.",2037,400.5,201,754.25
"fixed.ER.20","MiddleYukonR.andtribs.",2038,336,156.75,664.25
"fixed.ER.20","MiddleYukonR.andtribs.",2039,293,132,621
"fixed.ER.20","MiddleYukonR.andtribs.",2040,269,119.75,596
"fixed.ER.20","MiddleYukonR.andtribs.",2041,271.5,115.75,612.5
"fixed.ER.20","MiddleYukonR.andtribs.",2042,256,106.75,594
"fixed.ER.20","MiddleYukonR.andtribs.",2043,246,94,567.5
"fixed.ER.20","MiddleYukonR.andtribs.",2044,208.5,76.75,521
"fixed.ER.20","MiddleYukonR.andtribs.",2045,188.5,69.75,507.25
"fixed.ER.20","MiddleYukonR.andtribs.",2046,180.5,61,512.25
"fixed.ER.20","MiddleYukonR.andtribs.",2047,175,55.75,508
"fixed.ER.20","MiddleYukonR.andtribs.",2048,167,50,492.25
"fixed.ER.20","MiddleYukonR.andtribs.",2049,154.5,41.75,483.25
"fixed.ER.20","MiddleYukonR.andtribs.",2050,135,38.75,454.5
"fixed.ER.20","MiddleYukonR.andtribs.",2051,125,34.75,435.75
"fixed.ER.20","Nordenskiold",2024,0,0,0
"fixed.ER.20","Nordenskiold",2025,0,0,0
"fixed.ER.20","Nordenskiold",2026,0,0,0
"fixed.ER.20","Nordenskiold",2027,0,0,0
"fixed.ER.20","Nordenskiold",2028,0,0,0
"fixed.ER.20","Nordenskiold",2029,0,0,0
"fixed.ER.20","Nordenskiold",2030,0,0,0
"fixed.ER.20","Nordenskiold",2031,0,0,0
"fixed.ER.20","Nordenskiold",2032,376,182.75,669.5
"fixed.ER.20","Nordenskiold",2033,334.5,144,650.25
"fixed.ER.20","Nordenskiold",2034,336.5,142,626
"fixed.ER.20","Nordenskiold",2035,341,158.75,642
"fixed.ER.20","Nordenskiold",2036,385.5,193,699.75
"fixed.ER.20","Nordenskiold",2037,430,233,787.25
"fixed.ER.20","Nordenskiold",2038,444.5,242.75,851.25
"fixed.ER.20","Nordenskiold",2039,455,224,845.75
"fixed.ER.20","Nordenskiold",2040,469,233.75,819.5
"fixed.ER.20","Nordenskiold",2041,460.5,247.75,862.25
"fixed.ER.20","Nordenskiold",2042,450,244.75,810.25
"fixed.ER.20","Nordenskiold",2043,432,233.75,802.25
"fixed.ER.20","Nordenskiold",2044,444.5,232,784.5
"fixed.ER.20","Nordenskiold",2045,448.5,231.75,840
"fixed.ER.20","Nordenskiold",2046,469,230.75,847.5
"fixed.ER.20","Nordenskiold",2047,449.5,230,873.5
"fixed.ER.20","Nordenskiold",2048,446,239.75,821
"fixed.ER.20","Nordenskiold",2049,440.5,228.75,800.5
"fixed.ER.20","Nordenskiold",2050,439,221.75,804.5
"fixed.ER.20","Nordenskiold",2051,441.5,218.75,806
"fixed.ER.20","NorthernYukonR.andtribs.",2024,0,0,0
"fixed.ER.20","NorthernYukonR.andtribs.",2025,0,0,0
"fixed.ER.20","NorthernYukonR.andtribs.",2026,0,0,0
"fixed.ER.20","NorthernYukonR.andtribs.",2027,0,0,0
"fixed.ER.20","NorthernYukonR.andtribs.",2028,0,0,0
"fixed.ER.20","NorthernYukonR.andtribs.",2029,0,0,0
"fixed.ER.20","NorthernYukonR.andtribs.",2030,0,0,0
"fixed.ER.20","NorthernYukonR.andtribs.",2031,0,0,0
"fixed.ER.20","NorthernYukonR.andtribs.",2032,215,147,307
"fixed.ER.20","NorthernYukonR.andtribs.",2033,169,108,269
"fixed.ER.20","NorthernYukonR.andtribs.",2034,158,100,257.25
"fixed.ER.20","NorthernYukonR.andtribs.",2035,170,107.75,280.5
"fixed.ER.20","NorthernYukonR.andtribs.",2036,171.5,102.75,283
"fixed.ER.20","NorthernYukonR.andtribs.",2037,146,86,254
"fixed.ER.20","NorthernYukonR.andtribs.",2038,113,62,206.25
"fixed.ER.20","NorthernYukonR.andtribs.",2039,98.5,52,187.25
"fixed.ER.20","NorthernYukonR.andtribs.",2040,96,49,187
"fixed.ER.20","NorthernYukonR.andtribs.",2041,99,49,197
"fixed.ER.20","NorthernYukonR.andtribs.",2042,91.5,45,181.25
"fixed.ER.20","NorthernYukonR.andtribs.",2043,77,37,166
"fixed.ER.20","NorthernYukonR.andtribs.",2044,68,28.75,144
"fixed.ER.20","NorthernYukonR.andtribs.",2045,60,25,136.25
"fixed.ER.20","NorthernYukonR.andtribs.",2046,59,24,135
"fixed.ER.20","NorthernYukonR.andtribs.",2047,55.5,23,137
"fixed.ER.20","NorthernYukonR.andtribs.",2048,51.5,21,126.25
"fixed.ER.20","NorthernYukonR.andtribs.",2049,46,17,114
"fixed.ER.20","NorthernYukonR.andtribs.",2050,40,14,103.25
"fixed.ER.20","NorthernYukonR.andtribs.",2051,37,12,102.25
"fixed.ER.20","Pelly",2024,0,0,0
"fixed.ER.20","Pelly",2025,0,0,0
"fixed.ER.20","Pelly",2026,0,0,0
"fixed.ER.20","Pelly",2027,0,0,0
"fixed.ER.20","Pelly",2028,0,0,0
"fixed.ER.20","Pelly",2029,0,0,0
"fixed.ER.20","Pelly",2030,0,0,0
"fixed.ER.20","Pelly",2031,0,0,0
"fixed.ER.20","Pelly",2032,177,122,262.25
"fixed.ER.20","Pelly",2033,134,88,206.25
"fixed.ER.20","Pelly",2034,103,62.75,162.25
"fixed.ER.20","Pelly",2035,97.5,59,161
"fixed.ER.20","Pelly",2036,97.5,59,166
"fixed.ER.20","Pelly",2037,90,52,159.25
"fixed.ER.20","Pelly",2038,69,39,130.25
"fixed.ER.20","Pelly",2039,54,28,103.25
"fixed.ER.20","Pelly",2040,47,22,90
"fixed.ER.20","Pelly",2041,45,21,90.25
"fixed.ER.20","Pelly",2042,41.5,19,89
"fixed.ER.20","Pelly",2043,35,17,81
"fixed.ER.20","Pelly",2044,29,12,67
"fixed.ER.20","Pelly",2045,24,10,57
"fixed.ER.20","Pelly",2046,21,8,52
"fixed.ER.20","Pelly",2047,19.5,7,50
"fixed.ER.20","Pelly",2048,18,6,48
"fixed.ER.20","Pelly",2049,16,4,42
"fixed.ER.20","Pelly",2050,13,2,36.25
"fixed.ER.20","Pelly",2051,11,0,32.25
"fixed.ER.20","Stewart",2024,0,0,0
"fixed.ER.20","Stewart",2025,0,0,0
"fixed.ER.20","Stewart",2026,0,0,0
"fixed.ER.20","Stewart",2027,0,0,0
"fixed.ER.20","Stewart",2028,0,0,0
"fixed.ER.20","Stewart",2029,0,0,0
"fixed.ER.20","Stewart",2030,0,0,0
"fixed.ER.20","Stewart",2031,0,0,0
"fixed.ER.20","Stewart",2032,255.5,152.75,408
"fixed.ER.20","Stewart",2033,205.5,118.5,375.5
"fixed.ER.20","Stewart",2034,194,108,369.25
"fixed.ER.20","Stewart",2035,223,119.75,397.25
"fixed.ER.20","Stewart",2036,239.5,127,407.25
"fixed.ER.20","Stewart",2037,216,116.75,395
"fixed.ER.20","Stewart",2038,188.5,91.75,360.25
"fixed.ER.20","Stewart",2039,178,79.75,356.75
"fixed.ER.20","Stewart",2040,184,75.75,360.25
"fixed.ER.20","Stewart",2041,185,80.75,351.25
"fixed.ER.20","Stewart",2042,185.5,79,351.5
"fixed.ER.20","Stewart",2043,177,74.75,345.25
"fixed.ER.20","Stewart",2044,161.5,61,338.25
"fixed.ER.20","Stewart",2045,158,54,334
"fixed.ER.20","Stewart",2046,158.5,55,333
"fixed.ER.20","Stewart",2047,162.5,57,343
"fixed.ER.20","Stewart",2048,156,53.75,336.25
"fixed.ER.20","Stewart",2049,147,46,330
"fixed.ER.20","Stewart",2050,141,42,321.25
"fixed.ER.20","Stewart",2051,149,38,317
"fixed.ER.20","UpperYukonR.",2024,0,0,0
"fixed.ER.20","UpperYukonR.",2025,0,0,0
"fixed.ER.20","UpperYukonR.",2026,0,0,0
"fixed.ER.20","UpperYukonR.",2027,0,0,0
"fixed.ER.20","UpperYukonR.",2028,0,0,0
"fixed.ER.20","UpperYukonR.",2029,0,0,0
"fixed.ER.20","UpperYukonR.",2030,0,0,0
"fixed.ER.20","UpperYukonR.",2031,0,0,0
"fixed.ER.20","UpperYukonR.",2032,379.5,205.75,684.5
"fixed.ER.20","UpperYukonR.",2033,321,164,601
"fixed.ER.20","UpperYukonR.",2034,295.5,139,573.5
"fixed.ER.20","UpperYukonR.",2035,334.5,158,650.25
"fixed.ER.20","UpperYukonR.",2036,373.5,170.75,693
"fixed.ER.20","UpperYukonR.",2037,355.5,157,686.5
"fixed.ER.20","UpperYukonR.",2038,306,124.75,625.25
"fixed.ER.20","UpperYukonR.",2039,274.5,107.75,602.25
"fixed.ER.20","UpperYukonR.",2040,283,104,588.25
"fixed.ER.20","UpperYukonR.",2041,287,111,608.75
"fixed.ER.20","UpperYukonR.",2042,288,116,588.25
"fixed.ER.20","UpperYukonR.",2043,276.5,102,581.25
"fixed.ER.20","UpperYukonR.",2044,251,85.75,558.25
"fixed.ER.20","UpperYukonR.",2045,233,81.75,568.5
"fixed.ER.20","UpperYukonR.",2046,237.5,82,551
"fixed.ER.20","UpperYukonR.",2047,235.5,81.75,554.5
"fixed.ER.20","UpperYukonR.",2048,243.5,75.75,561
"fixed.ER.20","UpperYukonR.",2049,231,72,555.5
"fixed.ER.20","UpperYukonR.",2050,211.5,65.75,557.5
"fixed.ER.20","UpperYukonR.",2051,212,65,552.25
"fixed.ER.20","Whiteandtribs.",2024,0,0,0
"fixed.ER.20","Whiteandtribs.",2025,0,0,0
"fixed.ER.20","Whiteandtribs.",2026,0,0,0
"fixed.ER.20","Whiteandtribs.",2027,0,0,0
"fixed.ER.20","Whiteandtribs.",2028,0,0,0
"fixed.ER.20","Whiteandtribs.",2029,0,0,0
"fixed.ER.20","Whiteandtribs.",2030,0,0,0
"fixed.ER.20","Whiteandtribs.",2031,0,0,0
"fixed.ER.20","Whiteandtribs.",2032,197,129.75,286.25
"fixed.ER.20","Whiteandtribs.",2033,205.5,133.75,306
"fixed.ER.20","Whiteandtribs.",2034,199,124,307.25
"fixed.ER.20","Whiteandtribs.",2035,178,108,276.25
"fixed.ER.20","Whiteandtribs.",2036,169,99,263
"fixed.ER.20","Whiteandtribs.",2037,165,94,263
"fixed.ER.20","Whiteandtribs.",2038,149,87,246.25
"fixed.ER.20","Whiteandtribs.",2039,147,84.75,250
"fixed.ER.20","Whiteandtribs.",2040,140,76.75,243.25
"fixed.ER.20","Whiteandtribs.",2041,126,69.75,232
"fixed.ER.20","Whiteandtribs.",2042,120.5,62,227
"fixed.ER.20","Whiteandtribs.",2043,121,57.75,223.25
"fixed.ER.20","Whiteandtribs.",2044,114.5,55,221.25
"fixed.ER.20","Whiteandtribs.",2045,110,51,222
"fixed.ER.20","Whiteandtribs.",2046,101,48,215.25
"fixed.ER.20","Whiteandtribs.",2047,95,45,205
"fixed.ER.20","Whiteandtribs.",2048,91.5,41.75,200
"fixed.ER.20","Whiteandtribs.",2049,88,39,192.25
"fixed.ER.20","Whiteandtribs.",2050,85,36,193.25
"fixed.ER.20","Whiteandtribs.",2051,86.5,34,189.25
"fixed.ER.20","YukonR.Teslinheadwaters",2024,0,0,0
"fixed.ER.20","YukonR.Teslinheadwaters",2025,0,0,0
"fixed.ER.20","YukonR.Teslinheadwaters",2026,0,0,0
"fixed.ER.20","YukonR.Teslinheadwaters",2027,0,0,0
"fixed.ER.20","YukonR.Teslinheadwaters",2028,0,0,0
"fixed.ER.20","YukonR.Teslinheadwaters",2029,0,0,0
"fixed.ER.20","YukonR.Teslinheadwaters",2030,0,0,0
"fixed.ER.20","YukonR.Teslinheadwaters",2031,0,0,0
"fixed.ER.20","YukonR.Teslinheadwaters",2032,991.5,706.75,1292.5
"fixed.ER.20","YukonR.Teslinheadwaters",2033,956,706,1300.25
"fixed.ER.20","YukonR.Teslinheadwaters",2034,971,689.75,1267.25
"fixed.ER.20","YukonR.Teslinheadwaters",2035,966,694.75,1269.5
"fixed.ER.20","YukonR.Teslinheadwaters",2036,962,720.75,1277
"fixed.ER.20","YukonR.Teslinheadwaters",2037,980,722.75,1331
"fixed.ER.20","YukonR.Teslinheadwaters",2038,980.5,713,1347
"fixed.ER.20","YukonR.Teslinheadwaters",2039,987.5,706,1371
"fixed.ER.20","YukonR.Teslinheadwaters",2040,997,725.25,1349
"fixed.ER.20","YukonR.Teslinheadwaters",2041,1007,743,1361.25
"fixed.ER.20","YukonR.Teslinheadwaters",2042,1013.5,718.5,1348.5
"fixed.ER.20","YukonR.Teslinheadwaters",2043,1003.5,714.5,1349.5
"fixed.ER.20","YukonR.Teslinheadwaters",2044,977.5,705,1337
"fixed.ER.20","YukonR.Teslinheadwaters",2045,975,718.75,1316.5
"fixed.ER.20","YukonR.Teslinheadwaters",2046,1003,712,1332.5
"fixed.ER.20","YukonR.Teslinheadwaters",2047,978.5,701,1327.25
