"HCR","CU","year","S.50","S.25","S.75"
"fixed.ER.50","Whiteandtribs.",2031,931.5,623,1400.25
"fixed.ER.50","Whiteandtribs.",2032,493.5,319,791
"fixed.ER.50","Whiteandtribs.",2033,514,340.75,839.5
"fixed.ER.50","Whiteandtribs.",2034,487.5,299.75,793.5
"fixed.ER.50","Whiteandtribs.",2035,428,259.5,712
"fixed.ER.50","Whiteandtribs.",2036,400,230.75,654
"fixed.ER.50","Whiteandtribs.",2037,350,196,596.25
"fixed.ER.50","Whiteandtribs.",2038,255,144,475
"fixed.ER.50","Whiteandtribs.",2039,240,127,457
"fixed.ER.50","Whiteandtribs.",2040,227,115.75,432
"fixed.ER.50","Whiteandtribs.",2041,210.5,100,417.75
"fixed.ER.50","Whiteandtribs.",2042,188.5,86,381.25
"fixed.ER.50","Whiteandtribs.",2043,159,72,329
"fixed.ER.50","Whiteandtribs.",2044,127.5,53.75,290
"fixed.ER.50","Whiteandtribs.",2045,119,37.5,272.5
"fixed.ER.50","Whiteandtribs.",2046,107,0,262.5
"fixed.ER.50","Whiteandtribs.",2047,98,0,235
"fixed.ER.50","Whiteandtribs.",2048,88,0,211
"fixed.ER.50","Whiteandtribs.",2049,76,0,191
"fixed.ER.50","Whiteandtribs.",2050,66,0,174.25
"fixed.ER.50","Whiteandtribs.",2051,59,0,167.25
"fixed.ER.50","YukonR.Teslinheadwaters",2024,4072.5,3580,4553
"fixed.ER.50","YukonR.Teslinheadwaters",2025,4825,4012.25,5748.75
"fixed.ER.50","YukonR.Teslinheadwaters",2026,4595.5,3548.25,5884.5
"fixed.ER.50","YukonR.Teslinheadwaters",2027,3999.5,2954,5542
"fixed.ER.50","YukonR.Teslinheadwaters",2028,3890,2699.75,5361.5
"fixed.ER.50","YukonR.Teslinheadwaters",2029,5004.5,3608.75,6712.25
"fixed.ER.50","YukonR.Teslinheadwaters",2030,5199.5,3912.75,6803.25
"fixed.ER.50","YukonR.Teslinheadwaters",2031,5050.5,3760.5,6677.5
"fixed.ER.50","YukonR.Teslinheadwaters",2032,2565,1878.5,3466.75
"fixed.ER.50","YukonR.Teslinheadwaters",2033,2507,1786.5,3319
"fixed.ER.50","YukonR.Teslinheadwaters",2034,2426,1759,3261.25
"fixed.ER.50","YukonR.Teslinheadwaters",2035,2407.5,1760.5,3234
"fixed.ER.50","YukonR.Teslinheadwaters",2036,2396.5,1774.5,3157.75
"fixed.ER.50","YukonR.Teslinheadwaters",2037,2445,1708.75,3234.5
"fixed.ER.50","YukonR.Teslinheadwaters",2038,2342,1542.5,3359
"fixed.ER.50","YukonR.Teslinheadwaters",2039,2363,1481.5,3416.75
"fixed.ER.50","YukonR.Teslinheadwaters",2040,2331.5,1471.5,3321.25
"fixed.ER.50","YukonR.Teslinheadwaters",2041,2349.5,1448.5,3370.25
"fixed.ER.50","YukonR.Teslinheadwaters",2042,2309.5,1415.75,3459.25
"fixed.ER.50","YukonR.Teslinheadwaters",2043,2280,1389,3377
"fixed.ER.50","YukonR.Teslinheadwaters",2044,2247.5,1352,3344.25
"fixed.ER.50","YukonR.Teslinheadwaters",2045,2239.5,1299,3382
"fixed.ER.50","YukonR.Teslinheadwaters",2046,2206,1315.25,3392.25
"fixed.ER.50","YukonR.Teslinheadwaters",2047,2179,1264.25,3365.25
"fixed.ER.50","YukonR.Teslinheadwaters",2048,2196,1257,3382
"fixed.ER.50","YukonR.Teslinheadwaters",2049,2170,1178,3333
"fixed.ER.50","YukonR.Teslinheadwaters",2050,2175.5,1155.75,3317.5
"fixed.ER.50","YukonR.Teslinheadwaters",2051,2150,1136.25,3437
"fixed.ER.55","Big.Salmon",2024,1901,1837.75,1967
"fixed.ER.55","Big.Salmon",2025,1992,1719.25,2340
"fixed.ER.55","Big.Salmon",2026,1704,1358,2149
"fixed.ER.55","Big.Salmon",2027,1633,1257.75,2144.25
"fixed.ER.55","Big.Salmon",2028,1615,1235.25,2136
"fixed.ER.55","Big.Salmon",2029,1574.5,1195.75,2042.25
"fixed.ER.55","Big.Salmon",2030,1556.5,1195,2060.5
"fixed.ER.55","Big.Salmon",2031,1501.5,1099,2096.25
"fixed.ER.55","Big.Salmon",2032,643,442.5,928
"fixed.ER.55","Big.Salmon",2033,625,410.75,933.75
"fixed.ER.55","Big.Salmon",2034,612.5,399.75,939
"fixed.ER.55","Big.Salmon",2035,598.5,385.75,933.75
"fixed.ER.55","Big.Salmon",2036,566.5,351,897.25
"fixed.ER.55","Big.Salmon",2037,465,284.5,733
"fixed.ER.55","Big.Salmon",2038,316.5,179,530.25
"fixed.ER.55","Big.Salmon",2039,282,152,497
"fixed.ER.55","Big.Salmon",2040,276,146.75,500.75
"fixed.ER.55","Big.Salmon",2041,266,140.75,482
"fixed.ER.55","Big.Salmon",2042,235,122,440.75
"fixed.ER.55","Big.Salmon",2043,191,94,379
"fixed.ER.55","Big.Salmon",2044,147,69,304.25
"fixed.ER.55","Big.Salmon",2045,134,59,285
"fixed.ER.55","Big.Salmon",2046,128,57,280.25
"fixed.ER.55","Big.Salmon",2047,120.5,54,269.25
"fixed.ER.55","Big.Salmon",2048,99,0,237.25
"fixed.ER.55","Big.Salmon",2049,81.5,0,204
"fixed.ER.55","Big.Salmon",2050,67,0,180.5
"fixed.ER.55","Big.Salmon",2051,62,0,173.25
"fixed.ER.55","MiddleYukonR.andtribs.",2024,4628,4199,5104.25
"fixed.ER.55","MiddleYukonR.andtribs.",2025,5050.5,4227.5,6080.25
"fixed.ER.55","MiddleYukonR.andtribs.",2026,4557.5,3483.75,6049.25
"fixed.ER.55","MiddleYukonR.andtribs.",2027,3653,2692.25,5107
"fixed.ER.55","MiddleYukonR.andtribs.",2028,2794.5,1937.25,3959.75
"fixed.ER.55","MiddleYukonR.andtribs.",2029,2607,1847,3720
"fixed.ER.55","MiddleYukonR.andtribs.",2030,2983,2116,4323.25
"fixed.ER.55","MiddleYukonR.andtribs.",2031,3006.5,1996.75,4567
"fixed.ER.55","MiddleYukonR.andtribs.",2032,1212,760.5,2038.25
"fixed.ER.55","MiddleYukonR.andtribs.",2033,1020.5,606,1839.5
"fixed.ER.55","MiddleYukonR.andtribs.",2034,876,512.25,1688.25
"fixed.ER.55","MiddleYukonR.andtribs.",2035,881,510.75,1683.5
"fixed.ER.55","MiddleYukonR.andtribs.",2036,891,501.75,1748.5
"fixed.ER.55","MiddleYukonR.andtribs.",2037,719.5,370,1487.25
"fixed.ER.55","MiddleYukonR.andtribs.",2038,454,209,1000
"fixed.ER.55","MiddleYukonR.andtribs.",2039,361,160,835.5
"fixed.ER.55","MiddleYukonR.andtribs.",2040,337,144.5,825.75
"fixed.ER.55","MiddleYukonR.andtribs.",2041,338.5,135,763.5
"fixed.ER.55","MiddleYukonR.andtribs.",2042,298,118,741.25
"fixed.ER.55","MiddleYukonR.andtribs.",2043,237.5,85,622.25
"fixed.ER.55","MiddleYukonR.andtribs.",2044,156.5,57.75,495.5
"fixed.ER.55","MiddleYukonR.andtribs.",2045,135,0,423.25
"fixed.ER.55","MiddleYukonR.andtribs.",2046,127,0,407
"fixed.ER.55","MiddleYukonR.andtribs.",2047,117,0,400.25
"fixed.ER.55","MiddleYukonR.andtribs.",2048,106.5,0,356.75
"fixed.ER.55","MiddleYukonR.andtribs.",2049,80.5,0,299
"fixed.ER.55","MiddleYukonR.andtribs.",2050,59.5,0,253
"fixed.ER.55","MiddleYukonR.andtribs.",2051,51,0,230.5
"fixed.ER.55","Nordenskiold",2024,2074,2009,2144
"fixed.ER.55","Nordenskiold",2025,2543.5,2012.75,3450.25
"fixed.ER.55","Nordenskiold",2026,2839,1874.75,4270
"fixed.ER.55","Nordenskiold",2027,3062.5,1865,5093.25
"fixed.ER.55","Nordenskiold",2028,3101.5,1735.5,5357.25
"fixed.ER.55","Nordenskiold",2029,3242,1797.75,5496.25
"fixed.ER.55","Nordenskiold",2030,2825,1646,4849.5
"fixed.ER.55","Nordenskiold",2031,2212.5,1254,3920
"fixed.ER.55","Nordenskiold",2032,822,421.5,1546.5
"fixed.ER.55","Nordenskiold",2033,742.5,347,1440.25
"fixed.ER.55","Nordenskiold",2034,698.5,319,1353.25
"fixed.ER.55","Nordenskiold",2035,711,350.25,1384
"fixed.ER.55","Nordenskiold",2036,857.5,420.75,1578.75
"fixed.ER.55","Nordenskiold",2037,996.5,502.75,1825.5
"fixed.ER.55","Nordenskiold",2038,973.5,501.5,1850.25
"fixed.ER.55","Nordenskiold",2039,930,446.5,1703.75
"fixed.ER.55","Nordenskiold",2040,878.5,459,1718
"fixed.ER.55","Nordenskiold",2041,940,497.5,1786.25
"fixed.ER.55","Nordenskiold",2042,1008,522.5,1874.75
"fixed.ER.55","Nordenskiold",2043,1065.5,507,2012.5
"fixed.ER.55","Nordenskiold",2044,1024.5,471.75,2047.25
"fixed.ER.55","Nordenskiold",2045,993.5,461.25,1938.5
"fixed.ER.55","Nordenskiold",2046,966,484.5,1901.25
"fixed.ER.55","Nordenskiold",2047,1015.5,489,1952
"fixed.ER.55","Nordenskiold",2048,1035,473,1892.5
"fixed.ER.55","Nordenskiold",2049,1003,468.25,2014.75
"fixed.ER.55","Nordenskiold",2050,1032,453,2070
"fixed.ER.55","Nordenskiold",2051,1008,441.75,2159.25
"fixed.ER.55","NorthernYukonR.andtribs.",2024,2528.5,2281.5,2810
"fixed.ER.55","NorthernYukonR.andtribs.",2025,2456.5,2060.25,3002.5
"fixed.ER.55","NorthernYukonR.andtribs.",2026,1973,1574,2484.25
"fixed.ER.55","NorthernYukonR.andtribs.",2027,1349.5,1049,1791.25
"fixed.ER.55","NorthernYukonR.andtribs.",2028,1044,795.75,1424.5
"fixed.ER.55","NorthernYukonR.andtribs.",2029,1310.5,1009.75,1754
"fixed.ER.55","NorthernYukonR.andtribs.",2030,1404.5,1060.75,1884.25
"fixed.ER.55","NorthernYukonR.andtribs.",2031,1289,931.75,1817.75
"fixed.ER.55","NorthernYukonR.andtribs.",2032,478,324,715
"fixed.ER.55","NorthernYukonR.andtribs.",2033,391,248,619
"fixed.ER.55","NorthernYukonR.andtribs.",2034,365,230,594.25
"fixed.ER.55","NorthernYukonR.andtribs.",2035,396.5,248,628
"fixed.ER.55","NorthernYukonR.andtribs.",2036,380,238,633.75
"fixed.ER.55","NorthernYukonR.andtribs.",2037,284.5,177.75,505
"fixed.ER.55","NorthernYukonR.andtribs.",2038,166,93,302.75
"fixed.ER.55","NorthernYukonR.andtribs.",2039,131,70,259
"fixed.ER.55","NorthernYukonR.andtribs.",2040,127.5,65.75,258.75
"fixed.ER.55","NorthernYukonR.andtribs.",2041,130,68,253
"fixed.ER.55","NorthernYukonR.andtribs.",2042,110,57,230
"fixed.ER.55","NorthernYukonR.andtribs.",2043,82,0,177.25
"fixed.ER.55","NorthernYukonR.andtribs.",2044,57,0,135.25
"fixed.ER.55","NorthernYukonR.andtribs.",2045,0,0,117
"fixed.ER.55","NorthernYukonR.andtribs.",2046,0,0,113.25
"fixed.ER.55","NorthernYukonR.andtribs.",2047,0,0,107
"fixed.ER.55","NorthernYukonR.andtribs.",2048,0,0,87
"fixed.ER.55","NorthernYukonR.andtribs.",2049,0,0,72
"fixed.ER.55","NorthernYukonR.andtribs.",2050,0,0,57
"fixed.ER.55","NorthernYukonR.andtribs.",2051,0,0,51.25
"fixed.ER.55","Pelly",2024,1740.5,1597,1907.25
"fixed.ER.55","Pelly",2025,2130,1766,2590.25
"fixed.ER.55","Pelly",2026,2044,1627.5,2602
"fixed.ER.55","Pelly",2027,1506.5,1200.75,1937.5
"fixed.ER.55","Pelly",2028,888,687.75,1198.25
"fixed.ER.55","Pelly",2029,895,681.25,1227
"fixed.ER.55","Pelly",2030,939,697,1278
"fixed.ER.55","Pelly",2031,986.5,692.75,1408
"fixed.ER.55","Pelly",2032,395.5,266.75,564
"fixed.ER.55","Pelly",2033,298.5,198,458.5
"fixed.ER.55","Pelly",2034,230,146,371
"fixed.ER.55","Pelly",2035,220.5,136.75,366
"fixed.ER.55","Pelly",2036,212.5,133,363.5
"fixed.ER.55","Pelly",2037,174.5,103,293.5
"fixed.ER.55","Pelly",2038,99,56,176
"fixed.ER.55","Pelly",2039,70,0,127.25
"fixed.ER.55","Pelly",2040,58,0,113
"fixed.ER.55","Pelly",2041,52.5,0,108
"fixed.ER.55","Pelly",2042,0,0,99
"fixed.ER.55","Pelly",2043,0,0,77
"fixed.ER.55","Pelly",2044,0,0,53.25
"fixed.ER.55","Pelly",2045,0,0,0
"fixed.ER.55","Pelly",2046,0,0,0
"fixed.ER.55","Pelly",2047,0,0,0
"fixed.ER.55","Pelly",2048,0,0,0
"fixed.ER.55","Pelly",2049,0,0,0
"fixed.ER.55","Pelly",2050,0,0,0
"fixed.ER.55","Pelly",2051,0,0,0
"fixed.ER.55","Stewart",2024,2056,1777.75,2397
"fixed.ER.55","Stewart",2025,2113,1689,2633.25
"fixed.ER.55","Stewart",2026,1793.5,1317,2448.75
"fixed.ER.55","Stewart",2027,1213.5,859.75,1707.25
"fixed.ER.55","Stewart",2028,816,540.75,1251
"fixed.ER.55","Stewart",2029,1166,749.5,1762.25
"fixed.ER.55","Stewart",2030,1451.5,942.75,2104.5
"fixed.ER.55","Stewart",2031,1426.5,881.75,2105.25
"fixed.ER.55","Stewart",2032,565,331,912.25
"fixed.ER.55","Stewart",2033,480.5,257.75,828
"fixed.ER.55","Stewart",2034,458,242,803
"fixed.ER.55","Stewart",2035,512,284.5,866
"fixed.ER.55","Stewart",2036,512,289,903
"fixed.ER.55","Stewart",2037,434,233,768.25
"fixed.ER.55","Stewart",2038,294,133,582.25
"fixed.ER.55","Stewart",2039,261,104,536.25
"fixed.ER.55","Stewart",2040,260,105,540.75
"fixed.ER.55","Stewart",2041,269.5,111,558.25
"fixed.ER.55","Stewart",2042,247.5,101,530.25
"fixed.ER.55","Stewart",2043,210.5,83,480.25
"fixed.ER.55","Stewart",2044,164,56,401
"fixed.ER.55","Stewart",2045,144,0,390.5
"fixed.ER.55","Stewart",2046,143,0,390.25
"fixed.ER.55","Stewart",2047,145,0,388.5
"fixed.ER.55","Stewart",2048,131,0,372.25
"fixed.ER.55","Stewart",2049,115,0,323.25
"fixed.ER.55","Stewart",2050,98,0,309.25
"fixed.ER.55","Stewart",2051,92,0,290.25
"fixed.ER.55","UpperYukonR.",2024,2704,2293.75,3109.25
"fixed.ER.55","UpperYukonR.",2025,2814,2151.5,3592.75
"fixed.ER.55","UpperYukonR.",2026,2587.5,1838.75,3683.25
"fixed.ER.55","UpperYukonR.",2027,1884,1202.5,2735.25
"fixed.ER.55","UpperYukonR.",2028,1126.5,702.5,1825
"fixed.ER.55","UpperYukonR.",2029,1360,822.75,2233.75
"fixed.ER.55","UpperYukonR.",2030,2009.5,1215.75,3431.25
"fixed.ER.55","UpperYukonR.",2031,2088.5,1165.75,3686.25
"fixed.ER.55","UpperYukonR.",2032,880.5,447.5,1523
"fixed.ER.55","UpperYukonR.",2033,721,341.75,1360.75
"fixed.ER.55","UpperYukonR.",2034,659,294.5,1261.5
"fixed.ER.55","UpperYukonR.",2035,714,334.75,1417
"fixed.ER.55","UpperYukonR.",2036,763,354.75,1517
"fixed.ER.55","UpperYukonR.",2037,692,302.5,1420.75
"fixed.ER.55","UpperYukonR.",2038,474.5,181.75,1075.5
"fixed.ER.55","UpperYukonR.",2039,377,139,918.25
"fixed.ER.55","UpperYukonR.",2040,363.5,128,925
"fixed.ER.55","UpperYukonR.",2041,396.5,134,926.5
"fixed.ER.55","UpperYukonR.",2042,376.5,126.5,924.75
"fixed.ER.55","UpperYukonR.",2043,323.5,96.75,837.5
"fixed.ER.55","UpperYukonR.",2044,247,69,703.25
"fixed.ER.55","UpperYukonR.",2045,209.5,59.75,649.5
"fixed.ER.55","UpperYukonR.",2046,217,56,684.25
"fixed.ER.55","UpperYukonR.",2047,224.5,54,701.25
"fixed.ER.55","UpperYukonR.",2048,206,0,653.25
"fixed.ER.55","UpperYukonR.",2049,184.5,0,588.75
"fixed.ER.55","UpperYukonR.",2050,147.5,0,551.5
"fixed.ER.55","UpperYukonR.",2051,137.5,0,510.25
"fixed.ER.55","Whiteandtribs.",2024,979.5,767,1248.25
"fixed.ER.55","Whiteandtribs.",2025,1158.5,893,1450.25
"fixed.ER.55","Whiteandtribs.",2026,1053,804,1387.25
"fixed.ER.55","Whiteandtribs.",2027,1274,968.75,1723.5
"fixed.ER.55","Whiteandtribs.",2028,1289.5,956.75,1759
"fixed.ER.55","Whiteandtribs.",2029,974.5,707.75,1364.25
"fixed.ER.55","Whiteandtribs.",2030,888,632.25,1272.25
"fixed.ER.55","Whiteandtribs.",2031,921,634.25,1384.5
"fixed.ER.55","Whiteandtribs.",2032,433,278,678.5
"fixed.ER.55","Whiteandtribs.",2033,459.5,285,741.25
"fixed.ER.55","Whiteandtribs.",2034,436,269.75,708
"fixed.ER.55","Whiteandtribs.",2035,371,227,632.75
"fixed.ER.55","Whiteandtribs.",2036,334.5,203.75,547.25
"fixed.ER.55","Whiteandtribs.",2037,277,162.75,497
"fixed.ER.55","Whiteandtribs.",2038,201.5,107,375.5
"fixed.ER.55","Whiteandtribs.",2039,185,97,365.25
"fixed.ER.55","Whiteandtribs.",2040,172.5,88,336
"fixed.ER.55","Whiteandtribs.",2041,153.5,78,300
"fixed.ER.55","Whiteandtribs.",2042,133.5,65,280.25
"fixed.ER.55","Whiteandtribs.",2043,111,53,248.5
"fixed.ER.55","Whiteandtribs.",2044,89,0,204.5
"fixed.ER.55","Whiteandtribs.",2045,78.5,0,178.25
"fixed.ER.55","Whiteandtribs.",2046,73,0,173.5
"fixed.ER.55","Whiteandtribs.",2047,65,0,158.25
"fixed.ER.55","Whiteandtribs.",2048,53,0,138.25
"fixed.ER.55","Whiteandtribs.",2049,0,0,131
"fixed.ER.55","Whiteandtribs.",2050,0,0,114.25
"fixed.ER.55","Whiteandtribs.",2051,0,0,100
"fixed.ER.55","YukonR.Teslinheadwaters",2024,4041.5,3615,4527.5
"fixed.ER.55","YukonR.Teslinheadwaters",2025,4838.5,3999.75,5811.5
"fixed.ER.55","YukonR.Teslinheadwaters",2026,4617.5,3619.25,5944
"fixed.ER.55","YukonR.Teslinheadwaters",2027,4003.5,2868,5265.25
"fixed.ER.55","YukonR.Teslinheadwaters",2028,3876.5,2734,5298.25
"fixed.ER.55","YukonR.Teslinheadwaters",2029,4894.5,3590.5,6748.25
"fixed.ER.55","YukonR.Teslinheadwaters",2030,5146,3739.25,7014.25
"fixed.ER.55","YukonR.Teslinheadwaters",2031,5023.5,3663,6722.5
"fixed.ER.55","YukonR.Teslinheadwaters",2032,2217.5,1598,3008.75
"fixed.ER.55","YukonR.Teslinheadwaters",2033,2217,1533.25,3036
"fixed.ER.55","YukonR.Teslinheadwaters",2034,2231,1523.75,3009.25
"fixed.ER.55","YukonR.Teslinheadwaters",2035,2173,1573.5,2951
"fixed.ER.55","YukonR.Teslinheadwaters",2036,2151,1536,2970.75
"fixed.ER.55","YukonR.Teslinheadwaters",2037,2126.5,1467.25,2995.25
"fixed.ER.55","YukonR.Teslinheadwaters",2038,2037,1222.75,3012.75
"fixed.ER.55","YukonR.Teslinheadwaters",2039,1993.5,1188,2994
"fixed.ER.55","YukonR.Teslinheadwaters",2040,1994,1201.5,3017.25
"fixed.ER.55","YukonR.Teslinheadwaters",2041,1991,1182.5,3013
"fixed.ER.55","YukonR.Teslinheadwaters",2042,1868.5,1119.75,3036.25
"fixed.ER.55","YukonR.Teslinheadwaters",2043,1932.5,1111.25,3035.5
"fixed.ER.55","YukonR.Teslinheadwaters",2044,1880,1019.75,2950
"fixed.ER.55","YukonR.Teslinheadwaters",2045,1887,962.5,2904.5
"fixed.ER.55","YukonR.Teslinheadwaters",2046,1845,987,2960.75
"fixed.ER.55","YukonR.Teslinheadwaters",2047,1861,971.75,2977.5
"fixed.ER.55","YukonR.Teslinheadwaters",2048,1838.5,893,3048.25
"fixed.ER.55","YukonR.Teslinheadwaters",2049,1772.5,882,2962
"fixed.ER.55","YukonR.Teslinheadwaters",2050,1739.5,892.75,2945
"fixed.ER.55","YukonR.Teslinheadwaters",2051,1748.5,845.75,2895.25
"fixed.ER.60","Big.Salmon",2024,1901.5,1836.75,1961
"fixed.ER.60","Big.Salmon",2025,2030,1727,2424.75
"fixed.ER.60","Big.Salmon",2026,1736,1391.75,2215.25
"fixed.ER.60","Big.Salmon",2027,1667.5,1299.75,2166
"fixed.ER.60","Big.Salmon",2028,1663.5,1250.5,2125.5
"fixed.ER.60","Big.Salmon",2029,1595,1184.75,2093.25
"fixed.ER.60","Big.Salmon",2030,1573,1174.5,2170.5
"fixed.ER.60","Big.Salmon",2031,1534,1081.75,2209.5
"fixed.ER.60","Big.Salmon",2032,587.5,381.75,871.75
"fixed.ER.60","Big.Salmon",2033,569.5,366.75,880.5
"fixed.ER.60","Big.Salmon",2034,563,346.75,837.25
"fixed.ER.60","Big.Salmon",2035,534.5,341.75,821
"fixed.ER.60","Big.Salmon",2036,506,319,802
"fixed.ER.60","Big.Salmon",2037,408.5,239,641.25
"fixed.ER.60","Big.Salmon",2038,252,145,460.25
"fixed.ER.60","Big.Salmon",2039,225,120.75,436
"fixed.ER.60","Big.Salmon",2040,223,114.75,412.5
"fixed.ER.60","Big.Salmon",2041,214,111,412
"fixed.ER.60","Big.Salmon",2042,193.5,94,369.5
"fixed.ER.60","Big.Salmon",2043,151,71,300
"fixed.ER.60","Big.Salmon",2044,111,0,243.75
"fixed.ER.60","Big.Salmon",2045,98,0,241
"fixed.ER.60","Big.Salmon",2046,98,0,225.25
"fixed.ER.60","Big.Salmon",2047,89.5,0,215
"fixed.ER.60","Big.Salmon",2048,75,0,194.25
"fixed.ER.60","Big.Salmon",2049,62,0,161
"fixed.ER.60","Big.Salmon",2050,0,0,133.25
"fixed.ER.60","Big.Salmon",2051,0,0,130.25
"fixed.ER.60","MiddleYukonR.andtribs.",2024,4604,4198,5063
"fixed.ER.60","MiddleYukonR.andtribs.",2025,5028.5,4144,6177
"fixed.ER.60","MiddleYukonR.andtribs.",2026,4459.5,3483.75,5944
"fixed.ER.60","MiddleYukonR.andtribs.",2027,3743,2729.5,5084.25
"fixed.ER.60","MiddleYukonR.andtribs.",2028,2891.5,2049,4044.25
"fixed.ER.60","MiddleYukonR.andtribs.",2029,2625.5,1913,3857
"fixed.ER.60","MiddleYukonR.andtribs.",2030,3033,2113.75,4465.25
"fixed.ER.60","MiddleYukonR.andtribs.",2031,3090,2040.25,4605.25
"fixed.ER.60","MiddleYukonR.andtribs.",2032,1143.5,704,1856.25
"fixed.ER.60","MiddleYukonR.andtribs.",2033,995.5,549.75,1650.5
"fixed.ER.60","MiddleYukonR.andtribs.",2034,885.5,478.75,1496
"fixed.ER.60","MiddleYukonR.andtribs.",2035,859,474,1489
"fixed.ER.60","MiddleYukonR.andtribs.",2036,854,473,1522.75
"fixed.ER.60","MiddleYukonR.andtribs.",2037,684.5,356.5,1228
"fixed.ER.60","MiddleYukonR.andtribs.",2038,410,181.75,812
"fixed.ER.60","MiddleYukonR.andtribs.",2039,334,139,688.5
"fixed.ER.60","MiddleYukonR.andtribs.",2040,297,125.75,661
"fixed.ER.60","MiddleYukonR.andtribs.",2041,292,121,658
"fixed.ER.60","MiddleYukonR.andtribs.",2042,255,106,628.5
"fixed.ER.60","MiddleYukonR.andtribs.",2043,202.5,75.75,493.25
"fixed.ER.60","MiddleYukonR.andtribs.",2044,141.5,0,375.75
"fixed.ER.60","MiddleYukonR.andtribs.",2045,114,0,333.25
"fixed.ER.60","MiddleYukonR.andtribs.",2046,106,0,325.75
"fixed.ER.60","MiddleYukonR.andtribs.",2047,101,0,300.25
"fixed.ER.60","MiddleYukonR.andtribs.",2048,86.5,0,255
"fixed.ER.60","MiddleYukonR.andtribs.",2049,63,0,211.25
"fixed.ER.60","MiddleYukonR.andtribs.",2050,0,0,169.75
"fixed.ER.60","MiddleYukonR.andtribs.",2051,0,0,164
"fixed.ER.60","Nordenskiold",2024,2078.5,2016,2144
"fixed.ER.60","Nordenskiold",2025,2609.5,2007,3482.75
"fixed.ER.60","Nordenskiold",2026,2737,1808.75,4494.25
"fixed.ER.60","Nordenskiold",2027,2907.5,1731.25,5312.5
"fixed.ER.60","Nordenskiold",2028,3033.5,1685,5524.75
"fixed.ER.60","Nordenskiold",2029,3162.5,1762.75,5589.5
"fixed.ER.60","Nordenskiold",2030,2880,1607.75,5125.25
"fixed.ER.60","Nordenskiold",2031,2207,1252.75,3852.25
"fixed.ER.60","Nordenskiold",2032,726.5,363.75,1379.25
"fixed.ER.60","Nordenskiold",2033,642,290,1237.25
"fixed.ER.60","Nordenskiold",2034,637,273.75,1269
"fixed.ER.60","Nordenskiold",2035,673,299,1288.5
"fixed.ER.60","Nordenskiold",2036,750,384,1426
"fixed.ER.60","Nordenskiold",2037,835.5,430,1671.5
"fixed.ER.60","Nordenskiold",2038,801,372.75,1715.25
"fixed.ER.60","Nordenskiold",2039,773.5,352,1574.75
"fixed.ER.60","Nordenskiold",2040,794,369.5,1625
"fixed.ER.60","Nordenskiold",2041,858.5,406.5,1742.75
"fixed.ER.60","Nordenskiold",2042,887,444.75,1776
"fixed.ER.60","Nordenskiold",2043,918.5,442.75,1707.5
"fixed.ER.60","Nordenskiold",2044,846.5,395,1667.5
"fixed.ER.60","Nordenskiold",2045,882,402.75,1713.75
"fixed.ER.60","Nordenskiold",2046,911,406.5,1743
"fixed.ER.60","Nordenskiold",2047,921.5,429,1741.5
"fixed.ER.60","Nordenskiold",2048,922,438.5,1792.5
"fixed.ER.60","Nordenskiold",2049,922,439.5,1774.5
"fixed.ER.60","Nordenskiold",2050,881.5,416.5,1818.25
"fixed.ER.60","Nordenskiold",2051,893,409.25,1795.75
"fixed.ER.60","NorthernYukonR.andtribs.",2024,2519,2292.5,2778.25
"fixed.ER.60","NorthernYukonR.andtribs.",2025,2431.5,2015,2943.5
"fixed.ER.60","NorthernYukonR.andtribs.",2026,1933.5,1520.75,2466.75
"fixed.ER.60","NorthernYukonR.andtribs.",2027,1323.5,1023.5,1720.5
"fixed.ER.60","NorthernYukonR.andtribs.",2028,1010.5,760,1363.75
"fixed.ER.60","NorthernYukonR.andtribs.",2029,1259,927,1687.75
"fixed.ER.60","NorthernYukonR.andtribs.",2030,1347.5,988.25,1841.25
"fixed.ER.60","NorthernYukonR.andtribs.",2031,1237.5,869,1741.5
"fixed.ER.60","NorthernYukonR.andtribs.",2032,411,286,611.5
"fixed.ER.60","NorthernYukonR.andtribs.",2033,330,207.5,524
"fixed.ER.60","NorthernYukonR.andtribs.",2034,299,187.75,514.25
"fixed.ER.60","NorthernYukonR.andtribs.",2035,332,200.75,532
"fixed.ER.60","NorthernYukonR.andtribs.",2036,321,187,516
"fixed.ER.60","NorthernYukonR.andtribs.",2037,238,134.75,407
"fixed.ER.60","NorthernYukonR.andtribs.",2038,128,70,235
"fixed.ER.60","NorthernYukonR.andtribs.",2039,100.5,50.75,193.25
"fixed.ER.60","NorthernYukonR.andtribs.",2040,97,0,195.25
"fixed.ER.60","NorthernYukonR.andtribs.",2041,96,0,194
"fixed.ER.60","NorthernYukonR.andtribs.",2042,85.5,0,169
"fixed.ER.60","NorthernYukonR.andtribs.",2043,62,0,130
"fixed.ER.60","NorthernYukonR.andtribs.",2044,0,0,89
"fixed.ER.60","NorthernYukonR.andtribs.",2045,0,0,76.25
"fixed.ER.60","NorthernYukonR.andtribs.",2046,0,0,74
"fixed.ER.60","NorthernYukonR.andtribs.",2047,0,0,69
"fixed.ER.60","NorthernYukonR.andtribs.",2048,0,0,59
"fixed.ER.60","NorthernYukonR.andtribs.",2049,0,0,0
"fixed.ER.60","NorthernYukonR.andtribs.",2050,0,0,0
