"HCR","CU","year","H.50","H.25","H.75"
"status.quo","YukonR.Teslinheadwaters",2041,0,0,1095.75
"status.quo","YukonR.Teslinheadwaters",2042,0,0,1786.25
"status.quo","YukonR.Teslinheadwaters",2043,0,0,1897.5
"status.quo","YukonR.Teslinheadwaters",2044,0,0,1511.5
"status.quo","YukonR.Teslinheadwaters",2045,0,0,1461
"status.quo","YukonR.Teslinheadwaters",2046,0,0,1554.5
"status.quo","YukonR.Teslinheadwaters",2047,0,0,1364.5
"status.quo","YukonR.Teslinheadwaters",2048,0,0,1749.5
"status.quo","YukonR.Teslinheadwaters",2049,0,0,2158
"status.quo","YukonR.Teslinheadwaters",2050,0,0,2422
"status.quo","YukonR.Teslinheadwaters",2051,0,0,1787.25
"status.quo","YukonR.Teslinheadwaters",2052,0,0,2021.25
"status.quo","YukonR.Teslinheadwaters",2053,0,0,1609.75
"status.quo","YukonR.Teslinheadwaters",2054,0,0,1626.5
"status.quo","YukonR.Teslinheadwaters",2055,0,0,2084.25
"status.quo","YukonR.Teslinheadwaters",2056,0,0,1455.25
"status.quo","YukonR.Teslinheadwaters",2057,0,0,1264.5
"status.quo","YukonR.Teslinheadwaters",2058,0,0,1273.75
"status.quo","YukonR.Teslinheadwaters",2059,0,0,983
"status.quo","YukonR.Teslinheadwaters",2060,0,0,1514
"status.quo","YukonR.Teslinheadwaters",2061,0,0,1778.25
"status.quo","YukonR.Teslinheadwaters",2062,0,0,2169.5
"status.quo","YukonR.Teslinheadwaters",2063,0,0,1800.5
"status.quo","YukonR.Teslinheadwaters",2064,0,0,2060
"status.quo","YukonR.Teslinheadwaters",2065,0,0,2512.5
"status.quo","YukonR.Teslinheadwaters",2066,0,0,2172.25
"status.quo","YukonR.Teslinheadwaters",2067,0,0,2018.25
